haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3000060000000,63000300000513,3000060000974,3000060000000,63,0.0,3000060000001,-1,-1,3000060000000,3000060001096,20068,1978.7358,1478.9525,1747.8217,15822,54.81459,7.8679066,28.92505,57092,6,0,3,19.166164,223.03598,103.01205,256.67307,454.31866,-6.164344,-0.6332385,0.8641312,9283025,3,513,0.18156578,804
3000060000001,62000300000508,3000060000974,3000060000000,62,0.019932542,3000060000002,-1,3000060000000,3000060000001,3000060001097,19804,1954.2072,1479.8131,1746.4446,15822,54.807735,7.8262362,28.902573,57092,6,0,3,16.430672,223.37195,105.164,259.2859,458.11633,-6.3334274,-0.54053754,0.44905445,9283025,3,508,0.17749923,578
3000060000002,61000300000518,3000060000974,3000060000000,61,0.041403063,3000060000003,-1,3000060000001,3000060000002,3000060001098,19531,1931.3998,1474.8213,1740.6782,15777,54.804844,7.7779408,28.886091,56214,6,0,3,14.234357,219.86676,104.3226,257.98862,454.55383,-6.591645,-0.35951808,0.7172273,9283025,3,518,0.1759624,265
3000060000003,60000300000497,3000060000974,3000060000000,60,0.064493395,3000060000004,-1,3000060000002,3000060000003,3000060001099,19550,1907.8177,1472.5836,1735.9446,15777,54.80422,7.7311287,28.870548,56214,6,0,3,11.872727,217.79921,105.420044,255.6862,449.75757,-7.146416,-0.66048896,0.75889283,9283025,3,497,0.18160972,362
3000060000004,59000300000501,3000060000950,3000060000000,59,0.08928783,3000060000005,3000060000951,3000060000003,3000060000004,3000060001100,19319,1880.1046,1486.096,1725.8749,15777,54.80317,7.6831403,28.839935,56214,6,0,3,8.454744,215.11111,107.81703,252.56905,444.17917,-6.765263,-0.26401952,0.88995725,9283025,3,501,0.18364224,194
3000060000005,58000300000494,3000060000915,3000060000000,58,0.11588337,3000060000006,3000060000916,3000060000004,3000060000005,3000060001101,18769,1850.0676,1483.7722,1711.3298,15777,54.801186,7.639084,28.80545,56214,6,0,3,3.7980134,209.95291,110.778915,251.22609,439.88556,-6.8654346,-0.24414144,0.46882173,9468991,3,494,0.17989716,916
3000060000006,57000300000477,3000060000893,3000060000000,57,0.14438343,3000060000007,3000060000894,3000060000005,3000060000006,3000060001102,18390,1822.957,1481.1041,1697.6454,15777,54.79456,7.5830455,28.771051,56214,6,0,3,-0.6521983,207.51105,112.75854,254.16661,442.497,-7.15236,0.058997538,1.0090498,9468991,3,477,0.1741991,830
3000060000007,56000300000471,3000060000865,3000060000000,56,0.17489761,3000060000008,3000060000866,3000060000006,3000060000007,3000060000981,18240,1790.166,1463.2025,1671.5675,15777,54.797375,7.526066,28.73997,56214,6,0,3,-4.1431212,204.91866,114.66846,259.20187,447.9998,-6.977267,-0.1546847,0.8726179,9468991,3,471,0.16837454,637
3000060000008,55000300000439,3000060000832,3000060000000,55,0.20754863,3000060000009,3000060000833,3000060000007,3000060000008,3000060001104,17943,1759.7848,1446.7639,1643.424,15777,54.801563,7.4568954,28.710289,56214,6,0,3,-7.612973,200.23515,117.12049,264.12473,456.48508,-6.7592955,-0.393328,0.80251306,9469154,3,439,0.15986454,120
3000060000009,54000300000456,3000060000832,3000060000000,54,0.24246909,3000060000010,-1,3000060000008,3000060000009,3000060001105,17668,1738.9569,1433.682,1612.6985,15777,54.810406,7.3819876,28.668488,56214,6,0,3,-6.897522,198.47572,116.59453,265.8501,457.1006,-6.6035647,-0.63282603,0.8175812,9283025,3,456,0.156563,556
