haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
5000081000000,63000500000412,5000081000243,5000081000000,63,0.0,5000081000001,-1,-1,5000081000000,5000081000244,4622,444.09888,324.29544,400.72177,23255,39.442257,49.659725,32.124046,238096,4,5,3,-173.21014,196.81862,-179.06535,141.10127,234.32631,-5.2135477,1.9197888,-4.6821666,13540394,5,412,0.16052903,495
5000081000001,62000500000419,5000081000213,5000081000000,62,0.019932542,5000081000002,5000081000214,5000081000000,5000081000001,5000081000245,4477,441.17264,329.80365,405.79965,23255,39.484573,49.633133,32.154903,238096,4,5,3,-173.0849,195.73235,-180.48047,145.34375,231.08086,-5.2253346,1.9852729,-5.0116096,13547354,5,419,0.1620928,942
5000081000002,61000500000399,5000081000213,5000081000000,61,0.041403063,5000081000003,-1,5000081000001,5000081000002,5000081000246,4439,437.64395,335.7422,409.84473,23255,39.521072,49.60885,32.195496,238096,4,5,3,-170.64232,199.55573,-183.8969,150.49983,236.3804,-4.972076,1.916815,-4.751198,13547501,5,399,0.15245578,417
5000081000003,60000500000417,5000081000213,5000081000000,60,0.064493395,5000081000004,-1,5000081000002,5000081000003,5000081000247,4417,433.34067,350.71762,412.08243,23255,39.560505,49.560482,32.23462,238100,4,5,3,-167.25845,202.96564,-186.93561,158.43304,243.17395,-4.7701473,2.152869,-4.6817183,13547501,5,417,0.14159492,224
5000081000004,59000500000402,5000081000213,5000081000000,59,0.08928783,5000081000005,-1,5000081000003,5000081000004,5000081000248,4332,430.41443,365.86517,408.81195,23255,39.592865,49.500103,32.282864,238100,4,5,3,-163.8786,207.79047,-191.08032,169.65736,258.57343,-4.618158,1.9594803,-4.2196755,13547501,5,402,0.12409787,270
5000081000005,58000500000395,5000081000213,5000081000000,58,0.11588337,5000081000006,-1,5000081000004,5000081000005,5000081000249,4206,427.57425,366.12335,404.8529,23255,39.61686,49.437405,32.35053,238100,4,5,3,-160.23663,211.2452,-194.776,180.4182,276.79953,-4.6780796,1.3584875,-4.227364,13547142,5,395,0.10320125,26
5000081000006,57000500000380,5000081000213,5000081000000,57,0.14438343,5000081000007,-1,5000081000005,5000081000006,5000081000250,4294,420.86115,359.41025,396.76276,23255,39.63873,49.346367,32.421432,238100,4,5,3,-164.55707,212.06674,-188.52309,176.73552,277.11462,-4.651325,1.4766939,-4.6970186,13547151,5,380,0.103946954,481
5000081000007,56000500000380,5000081000213,5000081000000,56,0.17489761,5000081000008,-1,5000081000006,5000081000007,5000081000251,3799,409.4144,339.78726,385.316,23255,39.682198,49.24317,32.47173,238100,4,5,3,-173.72664,230.83664,-181.93762,160.71669,242.21066,-4.017771,1.5278982,-3.6577504,13547501,5,380,0.12069859,69
5000081000008,55000500000372,5000081000212,5000081000000,55,0.20754863,5000081000009,5000081000213,5000081000007,5000081000008,5000081000252,3361,392.20126,286.85687,360.35696,23255,39.74373,49.143642,32.513573,238100,4,5,3,-184.1245,243.87422,-170.54335,144.29063,231.46996,-3.5313928,1.5476036,-2.271825,13540389,5,372,0.122062154,928
5000081000009,54000500000355,5000081000212,5000081000000,54,0.24246909,5000081000010,-1,5000081000008,5000081000009,5000081000253,3286,358.20532,204.0617,269.90195,23255,39.812702,49.04419,32.56548,238100,4,5,3,-186.62268,238.01271,-168.87318,135.75807,225.5568,-3.0237732,1.7848006,-1.8811694,13547501,5,355,0.12675464,476
