galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
5002975000000,5002975000028,-1,5002975000000,63000500003839,63000500003839,5002975000000,5002975000001,-1,0,63,0.0,2.1516418,21536,56.019363,50.945587,43.65719,244609,6,5,4,81.55881,362.54318,-20.088854,26,2.1516418,0.045231026,45.231056,55.44578,0.027864864,0.0123329265,0.0,0.02290303,0.07176788,0.0,2.4758585E-4,7.6534E-5,0.0,1.568309E-5,1.5352062E-4,0.0,0.0,40.772186,0.0056759,0.037877135,-14.301626,-15.065314,-15.716784,-16.252634,-17.628927,99.0,99.0,99.0,99.0,99.0,-14.2893715,-15.055209,-15.708607,-16.246689,-17.62719,7.5689025,30
5002975000001,5002975000028,5002975000000,5002975000001,62000500003869,62000500003869,5002975000000,5002975000002,-1,0,62,0.019932542,1.8934448,21536,56.003876,50.871487,43.663643,244609,6,5,4,81.91328,364.77402,-19.58564,26,1.8934448,0.043126058,43.453667,54.104027,0.026304448,0.0123329265,0.0,4.1217718E-4,0.07920126,0.0,2.4648625E-4,7.6534E-5,0.0,8.816994E-7,1.6942156E-4,0.0,0.0,38.335075,0.0058589987,0.0075017987,-14.377343,-15.128922,-15.773076,-16.304054,-17.677988,99.0,99.0,99.0,99.0,99.0,-14.366485,-15.119968,-15.765832,-16.298784,-17.676449,7.305474,451
5002975000002,5002975000028,5002975000001,5002975000002,61000500003863,61000500003863,5002975000000,5002975000003,-1,0,61,0.041403063,1.7213135,21536,55.985977,50.79579,43.666653,244609,6,5,4,81.54479,366.34906,-19.085018,26,1.7213135,0.041545436,42.21223,52.51057,0.02628826,0.0123329265,0.0,4.81223E-4,0.08788186,0.0,2.4645164E-4,7.6534E-5,0.0,1.0293973E-6,1.879905E-4,0.0,0.0,38.429703,0.006133656,0.008086188,-14.475486,-15.207405,-15.840411,-16.364464,-17.733978,99.0,99.0,99.0,99.0,99.0,-14.465582,-15.199239,-15.833804,-16.35966,-17.732574,7.029619,157
5002975000003,5002975000028,5002975000002,5002975000003,60000500003869,60000500003869,5002975000000,5002975000004,-1,0,60,0.064493395,1.8073791,21535,55.964085,50.7131,43.670666,244499,6,5,4,81.05147,368.1866,-18.41143,26,1.8073791,0.041968036,43.036335,60.466953,0.026265925,0.0123329265,0.0,5.634311E-4,0.09804663,0.0,2.4640386E-4,7.6534E-5,0.0,1.2052511E-6,2.0973424E-4,0.0,0.0,38.549763,0.0060380315,0.008765795,-14.61051,-15.30472,-15.917489,-16.429338,-17.786251,99.0,99.0,99.0,99.0,99.0,-14.600299,-15.296301,-15.910678,-16.424385,-17.784803,6.741765,585
5002975000004,5002975000028,5002975000003,5002975000004,59000500004082,59000500004082,5002975000000,5002975000005,-1,0,59,0.08928783,1.6352477,21535,55.939945,50.627556,43.67829,244499,6,5,4,80.47577,367.47,-18.662443,24,1.6352477,0.04031727,41.765354,62.68773,0.026237896,0.0123329265,0.0,1.337279E-4,0.109982386,0.0,2.463439E-4,7.6534E-5,0.0,3.2126266E-7,2.3526642E-4,0.007605994,0.0,37.57018,0.0031167464,0.00423172,-14.949228,-15.520917,-16.078663,-16.558865,-17.875109,99.0,99.0,99.0,99.0,99.0,-14.899646,-15.483099,-16.048996,-16.537437,-17.868717,6.4424543,724
5002975000005,5002975000028,5002975000004,5002975000005,58000500003890,58000500003890,5002975000000,5002975000006,-1,0,58,0.11588337,1.7213135,21535,55.918167,50.531868,43.686478,244499,6,5,4,78.54345,367.57486,-17.494352,24,1.7213135,0.040708177,42.644115,51.026165,0.026938196,0.012234736,0.0,0.0,0.11029843,0.0,2.476912E-4,7.562216E-5,0.0,0.0,2.318799E-4,0.010379689,0.0,0.0,0.0030827445,0.040708177,-15.065192,-15.602538,-16.142925,-16.61275,-17.917423,99.0,99.0,99.0,99.0,99.0,-15.00134,-15.555844,-16.106949,-16.586794,-17.90944,6.1825767,142
5002975000006,5002975000028,5002975000005,5002975000006,57000500003890,57000500003890,5002975000000,5002975000007,-1,0,57,0.14438343,2.065576,21535,55.903873,50.440277,43.692207,244499,6,5,4,77.68009,371.05502,-16.551523,24,2.065576,0.042905983,45.50212,60.194035,0.027926859,0.012096276,0.0,0.0,0.10944825,0.0,2.49367E-4,7.4368465E-5,0.0,0.0,2.2417025E-4,0.014508949,0.0,0.0,0.002944727,0.042905983,-15.173206,-15.673233,-16.19456,-16.65194,-17.935413,99.0,99.0,99.0,99.0,99.0,-15.105271,-15.622531,-16.15518,-16.623457,-17.926638,5.9308004,920
5002975000007,5002975000028,5002975000006,5002975000007,56000500003902,56000500003902,5002975000000,5002975000008,-1,0,56,0.17489761,2.3237731,21535,55.886787,50.333652,43.692688,244499,6,5,4,77.17367,375.57687,-15.748059,24,2.3237731,0.044224232,47.537537,69.94445,0.028300429,0.011896909,0.0,0.019245943,0.10452513,0.0,2.493439E-4,7.262162E-5,0.0,2.1317635E-5,2.0252519E-4,0.010959666,0.0,40.814716,0.0027935968,0.039814524,-15.183093,-15.680049,-16.201736,-16.657042,-17.938986,99.0,99.0,99.0,99.0,99.0,-15.113854,-15.627344,-16.160456,-16.627144,-17.929869,5.6970615,17
5002975000008,5002975000028,5002975000007,5002975000008,55000500003936,55000500003936,5002975000000,5002975000009,-1,0,55,0.20754863,2.1516418,21535,55.866123,50.22304,43.699287,244499,6,5,4,76.26138,376.8352,-15.258975,24,2.1516418,0.042680483,46.56293,57.936836,0.026812898,0.011742244,0.0,0.0033851357,0.10250617,0.0,2.483925E-4,7.121982E-5,0.0,5.7101115E-6,2.1234559E-4,0.012603388,0.0,39.69191,0.002813293,0.01851773,-15.132704,-15.663192,-16.20002,-16.663929,-17.964327,99.0,99.0,99.0,99.0,99.0,-15.081222,-15.621702,-16.166704,-16.6397,-17.95715,5.431009,471
5002975000009,5002975000028,5002975000008,5002975000009,54000500004130,54000500004130,5002975000000,5002975000010,-1,0,54,0.24246909,2.065576,21535,55.839687,50.1036,43.700294,244499,6,5,4,76.68366,381.26096,-14.866001,24,2.065576,0.04165012,46.18303,55.806175,0.028026417,0.011560113,0.0,0.0,0.09731501,0.0,2.505223E-4,6.956254E-5,0.0,0.0,2.079974E-4,0.009287095,0.0,0.0,0.0028631827,0.04165012,-15.208579,-15.726387,-16.258606,-16.7194,-18.02195,99.0,99.0,99.0,99.0,99.0,-15.144639,-15.67781,-16.22051,-16.691784,-18.013502,5.166322,636
