galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
5000407000000,5000407000050,-1,5000407000000,63000500000978,63000500000978,5000407000000,5000407000001,-1,0,63,0.0,23.581993,24037,35.84385,48.0755,61.181828,256354,4,5,6,222.8389,50.11559,240.50876,299,23.581993,0.10047082,100.47089,134.72205,0.26109734,1.1123961,0.041086953,0.40765512,1.7981174,2.6403903E-4,0.0066606184,0.015935523,2.4240429E-4,0.0082218405,0.027739903,1.0403638,0.0,42.593266,0.0052613206,0.07848507,-19.614223,-20.155931,-20.733154,-21.27519,-22.755228,-15.024048,-15.829641,-16.51409,-17.077194,-18.452616,-19.008923,-19.685207,-20.35556,-20.995502,-22.667414,7.976642,736
5000407000001,5000407000050,5000407000000,5000407000001,62000500000979,62000500000979,5000407000000,5000407000002,-1,0,62,0.019932542,23.926256,24037,35.804085,48.064846,61.134243,256354,4,5,6,218.6289,53.88526,243.26201,314,23.926256,0.100449346,101.21241,132.3533,0.28790274,1.1009924,0.041086953,0.4870213,1.7644662,2.6403007E-4,0.007045408,0.015651856,2.4240429E-4,0.008883825,0.026376598,0.7078837,0.0,42.696617,0.0068747355,0.08111856,-19.510284,-20.097507,-20.691423,-21.239582,-22.727182,-15.046874,-15.851446,-16.535118,-17.09741,-18.47147,-19.07561,-19.770182,-20.431952,-21.047977,-22.665476,7.794437,365
5000407000002,5000407000050,5000407000001,5000407000002,61000500000964,61000500000964,5000407000000,5000407000003,-1,0,61,0.041403063,23.926256,24037,35.758846,48.053883,61.076015,256354,4,5,6,211.39897,57.83293,245.13118,313,23.926256,0.09989143,101.49467,129.63956,0.2845711,1.0928673,0.041086953,0.46258464,1.8035599,2.6402E-4,0.006896729,0.015454351,2.4240429E-4,0.008770136,0.026408814,0.7920843,0.0,42.671856,0.006481649,0.079091385,-19.561714,-20.136374,-20.72383,-21.267365,-22.748535,-15.071106,-15.8744955,-16.557253,-17.118565,-18.491016,-19.172033,-19.822071,-20.469683,-21.080448,-22.691887,7.575508,40
5000407000003,5000407000050,5000407000002,5000407000003,60000500000988,60000500000988,5000407000000,5000407000004,-1,0,60,0.064493395,24.184454,24037,35.712875,48.035534,61.0231,256354,3,5,6,204.86223,61.31082,246.7828,314,24.184454,0.09963555,102.171776,130.74922,0.28815514,1.0833802,0.041086953,0.48617813,1.8329052,2.6400943E-4,0.006829524,0.01522774,2.4240429E-4,0.008845413,0.026128022,0.820279,0.0,42.69972,0.0064464025,0.07826942,-19.597076,-20.167027,-20.7511,-21.291279,-22.767767,-15.0967455,-15.898799,-16.580502,-17.140676,-18.511177,-19.205862,-19.864529,-20.50921,-21.112617,-22.711195,7.352726,477
5000407000004,5000407000050,5000407000003,5000407000004,59000500000982,59000500000982,5000407000000,5000407000005,-1,0,59,0.08928783,24.356585,24037,35.668385,48.017082,60.96661,256354,3,5,6,196.62715,64.02023,248.4772,310,24.356585,0.099197805,102.76072,132.1469,0.2926542,1.0731641,0.041086953,0.4916474,1.8658859,2.639978E-4,0.0067624864,0.014989331,2.4240429E-4,0.00887666,0.025864528,0.94829845,0.0,42.711136,0.0060957815,0.07702322,-19.660416,-20.21485,-20.79178,-21.327003,-22.796907,-15.12388,-15.924387,-16.604883,-17.163729,-18.531906,-19.186436,-19.852444,-20.500547,-21.1081,-22.721062,7.121973,716
5000407000005,5000407000050,5000407000004,5000407000005,58000500000988,58000500000988,5000407000000,5000407000006,-1,0,58,0.11588337,24.786913,24037,35.61019,48.004677,60.900753,256354,3,5,6,184.63245,69.67625,248.50562,309,24.786913,0.09903814,103.748055,137.80865,0.30250195,1.060922,0.041086953,0.5570405,1.8795018,2.6398496E-4,0.006771182,0.014712426,2.4240429E-4,0.009073614,0.025291456,0.86925083,0.0,42.77934,0.006501397,0.07698983,-19.672413,-20.230675,-20.80686,-21.340034,-22.806278,-15.15254,-15.95126,-16.630363,-17.187603,-18.553177,-19.264368,-19.91406,-20.551632,-21.149311,-22.742922,6.89209,976
5000407000006,5000407000050,5000407000005,5000407000006,57000500001008,57000500001008,5000407000000,5000407000007,-1,0,57,0.14438343,24.959045,24037,35.55498,47.98471,60.829422,256354,3,5,6,177.00809,72.69973,250.05367,298,24.959045,0.09845704,104.414444,130.15688,0.30046648,1.0493264,0.041086953,0.56042373,1.9229871,2.639704E-4,0.0066468786,0.014455581,2.4240429E-4,0.008793351,0.025342576,1.2665627,0.0,42.7842,0.0053967573,0.07482818,-19.80658,-20.321423,-20.879677,-21.403715,-22.856218,-15.18266,-15.979348,-16.656813,-17.212307,-18.574875,-19.28775,-19.903355,-20.538969,-21.149529,-22.774973,6.645903,35
5000407000007,5000407000050,5000407000006,5000407000007,56000500000994,56000500000994,5000407000000,5000407000008,-1,0,56,0.17489761,25.303307,24037,35.51186,47.961857,60.759686,256354,3,5,6,170.12088,76.08808,250.55856,300,25.303307,0.09802154,105.36536,135.1779,0.3292046,1.031923,0.041086953,0.6498723,1.8848101,2.6395428E-4,0.007022909,0.0140804285,2.4240429E-4,0.0088690445,0.024350021,1.4746088,0.0,42.864113,0.005424683,0.07505661,-19.849241,-20.35056,-20.905197,-21.426908,-22.873419,-15.214633,-16.008938,-16.684546,-17.238201,-18.598534,-19.278166,-19.90015,-20.530415,-21.132746,-22.750294,6.424903,573
5000407000008,5000407000050,5000407000007,5000407000008,55000500000970,55000500000970,5000407000000,5000407000009,-1,0,55,0.20754863,24.700848,24037,35.462772,47.94019,60.68488,256354,3,5,6,157.9653,82.25199,249.4213,301,24.700848,0.096281596,105.03989,140.4208,0.3764826,1.0111132,0.041086953,0.61004347,1.8009602,2.639369E-4,0.0075919447,0.013649367,2.4240429E-4,0.009189854,0.022795979,1.4259385,0.0,42.86319,0.0061392197,0.0758078,-19.811045,-20.325663,-20.889523,-21.414263,-22.860579,-15.249421,-16.040958,-16.714537,-17.266417,-18.624926,-19.310867,-19.931479,-20.563755,-21.163754,-22.767921,6.2143755,583
5000407000009,5000407000050,5000407000008,5000407000009,54000500000935,54000500000935,5000407000000,5000407000010,-1,0,54,0.24246909,25.389374,24037,35.414803,47.912247,60.60466,256354,3,5,6,150.64929,84.682045,250.3801,316,25.389374,0.096121356,106.58253,132.73547,0.38999543,0.990507,0.041086953,0.8245867,1.7148832,2.6391618E-4,0.0076034945,0.013245961,2.4240429E-4,0.009949729,0.021343429,1.0284353,0.0,43.037914,0.0072477465,0.07977276,-19.690489,-20.24872,-20.830675,-21.363829,-22.819767,-15.286094,-16.074629,-16.745995,-17.29595,-18.65215,-19.359144,-19.99211,-20.621304,-21.20511,-22.764051,5.9927206,512
