galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
1001721000000,1001721000020,-1,1001721000000,63000100002442,63000100002442,1001721000000,1001721000001,-1,0,63,0.0,1.032788,7565,26.899548,61.238834,3.2223272,79549,3,6,0,164.3667,121.8798,121.20793,33,1.032788,0.035414696,35.41472,53.303967,0.031848244,0.0061546527,0.0,1.8298604E-4,0.037091013,0.0,1.8893821E-4,2.4322624E-5,0.0,3.8506354E-7,7.805185E-5,0.0,0.0,37.685062,0.0067213606,0.0047135903,-14.502466,-15.175588,-15.757177,-16.218206,-17.47058,99.0,99.0,99.0,99.0,99.0,-14.498904,-15.172651,-15.754802,-16.216478,-17.470074,2.9786344,260
1001721000001,1001721000020,1001721000000,1001721000001,62000100002424,62000100002424,1001721000000,1001721000002,-1,0,62,0.019932542,1.032788,7565,26.871683,61.21295,3.195691,79549,3,6,0,165.08861,121.73227,121.253525,33,1.032788,0.03523649,35.50416,46.789463,0.03184304,0.0061546527,0.0,2.130864E-4,0.040932726,0.0,1.889273E-4,2.4322624E-5,0.0,4.4840476E-7,8.613609E-5,0.0,0.0,37.792442,0.0066547277,0.005091062,-14.608368,-15.264296,-15.8348,-16.287266,-17.529001,99.0,99.0,99.0,99.0,99.0,-14.604735,-15.2613,-15.8323765,-16.285503,-17.528486,2.7152026,793
1001721000002,1001721000020,1001721000001,1001721000002,61000100002503,61000100002503,1001721000000,1001721000003,-1,0,61,0.041403063,1.2909851,7565,26.837605,61.187298,3.174561,79549,3,6,0,165.13545,121.54951,120.94409,32,1.2909851,0.037746534,38.352356,51.183628,0.03183609,0.0061546527,0.0,2.4882916E-4,0.045419037,0.0,1.8891267E-4,2.4322624E-5,0.0,5.236194E-7,9.5576775E-5,0.0,0.0,37.94446,0.006028204,0.005631111,-14.749175,-15.388508,-15.949694,-16.396152,-17.640308,99.0,99.0,99.0,99.0,99.0,-14.744748,-15.384859,-15.946742,-16.394007,-17.63968,2.439347,709
1001721000003,1001721000020,1001721000002,1001721000003,60000100002557,60000100002557,1001721000000,1001721000004,-1,0,60,0.064493395,1.7213135,7565,26.804482,61.15527,3.145779,79549,3,6,0,165.39346,120.64476,120.29549,32,1.7213135,0.041291013,42.34208,49.945595,0.031821404,0.0061546527,0.0,0.0015023367,0.05067239,0.0,1.8888181E-4,2.4322624E-5,0.0,3.8495896E-6,1.06631574E-4,0.0,0.0,39.08553,0.005131353,0.013770491,-14.9428215,-15.5541725,-16.099806,-16.538116,-17.779846,99.0,99.0,99.0,99.0,99.0,-14.936717,-15.54914,-16.095734,-16.535156,-17.77898,2.1514933,355
1001721000004,1001721000020,1001721000003,1001721000004,59000100002591,59000100002591,1001721000000,1001721000005,-1,0,59,0.08928783,1.7213135,7565,26.766045,61.12914,3.1156406,79549,2,6,0,164.45198,121.02637,120.03816,31,1.7213135,0.041012533,42.485588,53.786106,0.020100754,0.0061546527,0.0,0.007928117,0.056841034,0.0,1.5334401E-4,2.4322624E-5,0.0,2.640648E-5,1.1961243E-4,0.0,0.0,40.370903,0.0030829026,0.037732545,-15.189734,-15.756809,-16.277254,-16.703522,-17.939528,99.0,99.0,99.0,99.0,99.0,-15.173067,-15.743063,-16.266132,-16.69543,-17.937162,1.8521782,318
1001721000005,1001721000020,1001721000004,1001721000005,58000100002613,58000100002613,1001721000000,1001721000006,-1,0,58,0.11588337,1.8934448,7565,26.729477,61.09373,3.0842237,79549,2,6,0,163.29172,118.674286,118.15624,31,1.8934448,0.04202224,44.020676,60.40405,0.016397186,0.0061546527,0.0,0.02387435,0.06410774,0.0,1.479711E-4,2.4322624E-5,0.0,1.6487813E-5,1.3490398E-4,0.0,0.0,40.829704,0.0029545224,0.038788896,-15.512025,-16.00851,-16.48556,-16.885828,-18.084196,99.0,99.0,99.0,99.0,99.0,-15.492098,-15.992075,-16.47226,-16.876152,-18.081367,1.5419239,673
1001721000006,1001721000020,1001721000005,1001721000006,57000100002896,57000100002896,1001721000000,1001721000007,-1,0,57,0.14438343,1.7213135,7565,26.686039,61.059513,3.0554886,79549,2,6,0,164.22443,117.27907,117.77537,28,1.7213135,0.040376075,42.819138,56.196354,0.014127089,0.0061546527,0.0,0.0,0.07269645,0.0,1.4638541E-4,2.4322624E-5,0.0,0.0,1.5297752E-4,0.031579815,0.0,0.0,0.0014730918,0.040376075,-16.073692,-16.410446,-16.798374,-17.147003,-18.23995,99.0,99.0,99.0,99.0,99.0,-15.9816885,-16.336302,-16.738451,-17.102795,-18.226048,1.2213358,701
1001721000007,1001721000020,1001721000006,1001721000007,56000100002845,56000100002845,1001721000000,1001721000008,-1,0,56,0.17489761,1.549182,7565,26.645594,61.02151,3.0213406,79549,2,6,0,164.25917,116.16278,117.36108,28,1.549182,0.03863343,41.527863,62.887573,0.017225526,0.005720719,0.0,0.0,0.06439291,0.0,1.5340703E-4,2.0169278E-5,0.0,0.0,1.2727063E-4,0.07348048,0.0,0.0,0.0015069958,0.03863343,-16.469114,-16.70828,-17.034063,-17.345974,-18.350632,99.0,99.0,99.0,99.0,99.0,-16.351854,-16.614443,-16.957748,-17.288422,-18.330214,0.96938586,450
1001721000008,1001721000020,1001721000007,1001721000008,55000100002789,55000100002789,1001721000000,1001721000009,-1,0,55,0.20754863,1.3770508,7565,26.603855,60.984135,2.990105,79549,2,6,0,163.2475,113.577,116.59704,29,1.3770508,0.036780924,40.126717,48.228497,0.02462988,0.0046837446,0.0,0.0,0.058025524,0.0,1.548589E-4,1.244336E-5,0.0,0.0,7.896703E-5,0.12740095,0.0,0.0,0.0017085895,0.036780924,-16.732977,-16.903809,-17.182673,-17.467495,-18.395103,99.0,99.0,99.0,99.0,99.0,-16.644459,-16.83282,-17.125025,-17.423832,-18.378908,0.8019423,950
1001721000009,1001721000020,1001721000008,1001721000009,54000100002772,54000100002772,1001721000000,1001721000010,-1,0,54,0.24246909,1.6352477,7565,26.538372,60.949036,2.9533381,79549,2,6,0,164.65395,112.54985,117.18138,30,1.6352477,0.03852983,42.723145,45.67787,0.03777565,0.0028426906,0.0,0.0,0.04672081,0.0,1.1934247E-4,4.099627E-6,0.0,0.0,2.592961E-5,0.09976765,0.0,0.0,0.0027238247,0.03852983,-16.394112,-16.522268,-16.768698,-17.025393,-17.852964,99.0,99.0,99.0,99.0,99.0,-16.382803,-16.513079,-16.761284,-17.019943,-17.851234,0.8475332,221
