haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1001134000000,63000100001797,1001134000029,1001134000000,63,0.0,1001134000001,-1,-1,1001134000000,-1,56,4.4754148,3.0122986,4.0450864,5311,14.107915,55.497025,17.508514,91724,1,6,1,18.11949,59.153828,171.82515,26.239735,56.92672,-0.10601722,0.009740633,0.1063835,2958834,1,1797,0.03702701,982
1001134000001,62000100001829,1001134000029,1001134000000,62,0.019932542,1001134000002,-1,1001134000000,1001134000001,-1,54,4.5614805,2.9262328,3.8729553,5311,14.101017,55.48799,17.477844,91724,1,6,1,17.047878,61.0837,172.53351,26.501785,61.822227,-0.20920299,-0.016804842,0.20363145,2958834,1,1829,0.036761336,560
1001134000002,61000100001924,1001134000029,1001134000000,61,0.041403063,1001134000003,-1,1001134000001,1001134000002,-1,51,4.4754148,2.7541015,4.0450864,5311,14.095868,55.47868,17.440407,91724,1,6,1,13.383116,61.87603,172.22699,27.823011,59.845825,-0.13247648,-0.06489164,0.1333334,2958834,1,1924,0.034909643,823
1001134000003,60000100001852,1001134000029,1001134000000,60,0.064493395,1001134000004,-1,1001134000002,1001134000003,-1,54,4.4754148,3.0122986,3.8729553,5311,14.096903,55.46097,17.402687,91724,1,6,1,15.262324,61.208202,174.22272,28.966908,64.52409,-0.029067336,0.008790722,-0.018874897,2958277,1,1852,0.034546774,37
1001134000004,59000100001810,1001134000029,1001134000000,59,0.08928783,1001134000005,-1,1001134000003,1001134000004,-1,54,4.4754148,3.3565612,4.0450864,5311,14.095329,55.443672,17.357794,91724,1,6,1,15.020618,61.843185,175.30594,28.942451,59.668335,-0.029425643,0.010119083,-0.019703928,2958044,1,1810,0.03548998,839
1001134000005,58000100001837,1001134000029,1001134000000,58,0.11588337,1001134000006,-1,1001134000004,1001134000005,-1,53,4.4754148,3.442627,4.0450864,5311,14.095672,55.42648,17.307566,91724,1,6,1,15.27713,61.408527,174.81003,29.08825,57.71075,0.011289356,0.042906232,0.01600962,2958834,1,1837,0.032674048,639
1001134000006,57000100001872,1001134000029,1001134000000,57,0.14438343,1001134000007,-1,1001134000005,1001134000006,-1,52,4.3032837,3.6147583,4.131152,5311,14.086977,55.40166,17.265888,91724,1,6,1,15.933446,61.779167,176.08223,31.316309,62.625942,0.0024510503,0.02994902,-0.008907028,2958266,1,1872,0.029022064,205
1001134000007,56000100001887,1001134000029,1001134000000,56,0.17489761,1001134000008,-1,1001134000006,1001134000007,-1,53,4.3893495,3.6147583,4.131152,5311,14.082516,55.38809,17.21056,91724,1,6,1,15.879324,62.63488,178.10184,33.70254,66.69795,0.05057674,0.0800751,-0.023703586,2958018,1,1887,0.030487532,336
1001134000008,55000100001856,1001134000029,1001134000000,55,0.20754863,1001134000009,-1,1001134000007,1001134000008,-1,54,4.3032837,3.5286925,4.3032837,5311,14.086018,55.36234,17.165762,91724,1,6,1,16.129148,63.374844,179.40611,33.14851,62.311314,0.11566223,0.13120286,-0.1194465,2958044,1,1856,0.027629772,157
1001134000009,54000100001979,1001134000029,1001134000000,54,0.24246909,1001134000010,-1,1001134000008,1001134000009,-1,50,4.3893495,3.442627,4.217218,5311,14.079702,55.337936,17.097872,91724,1,6,1,14.274102,63.44219,178.19388,33.867764,62.24731,-0.10315444,0.03635955,0.047387138,2958018,1,1979,0.02751836,958
