haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
7002552000000,63000700003094,7002552000024,7002552000000,63,0.0,7002552000001,-1,-1,7002552000000,-1,27,1.9795104,1.1188537,1.4631164,32365,5.0736003,13.851362,52.057526,148949,0,1,5,-145.69017,-9.0904875,-87.020424,18.649656,41.64461,-0.08940481,0.090128675,0.15239394,19466773,7,3094,0.03780864,206
7002552000001,62000700003037,7002552000024,7002552000000,62,0.019932542,7002552000002,-1,7002552000000,7002552000001,-1,27,1.549182,1.032788,1.4631164,32365,5.105458,13.851898,52.071896,148949,0,1,5,-146.10535,-10.243266,-87.44518,17.622782,41.751717,-0.088787206,0.09089293,0.14678581,19466773,7,3037,0.044512898,488
7002552000002,61000700003128,7002552000024,7002552000000,61,0.041403063,7002552000003,-1,7002552000001,7002552000002,-1,27,1.6352477,0.774591,1.3770508,32365,5.132938,13.8572645,52.083443,148949,0,1,5,-146.35579,-11.254518,-87.507225,17.412218,41.37591,-0.086401984,0.08716906,0.14929643,19466776,7,3128,0.045528464,292
7002552000003,60000700003194,7002552000024,7002552000000,60,0.064493395,7002552000004,-1,7002552000002,7002552000003,-1,27,1.7213135,1.032788,1.2909851,32365,5.168764,13.85812,52.110863,148949,0,1,5,-146.64482,-12.31027,-87.78122,17.958818,51.099545,-0.087634146,0.08669909,0.14545238,19466776,7,3194,0.042918306,185
7002552000004,59000700003226,7002552000024,7002552000000,59,0.08928783,7002552000005,-1,7002552000003,7002552000004,-1,26,1.6352477,1.032788,1.2909851,32365,5.203999,13.862733,52.137787,148949,0,1,5,-147.78702,-14.460653,-86.98229,17.72949,48.65405,-0.14929701,0.16485167,0.16452253,19466778,7,3226,0.038519286,674
7002552000005,58000700003856,7002552000024,7002552000000,58,0.11588337,7002552000006,-1,7002552000004,7002552000005,-1,20,1.6352477,0.86065674,1.4631164,32365,5.2408357,13.866183,52.161903,148949,0,1,5,-147.09456,-14.472298,-90.624344,19.735815,46.78802,0.08089416,0.16164094,0.064426504,19466776,7,3856,0.034639042,331
7002552000006,57000700003315,7002552000024,7002552000000,57,0.14438343,7002552000007,-1,7002552000005,7002552000006,-1,27,1.6352477,1.1188537,1.4631164,32365,5.281905,13.866865,52.1916,148949,0,1,5,-146.75783,-16.808994,-87.54158,19.030733,45.39005,-0.14067414,0.2173153,0.13745749,19466777,7,3315,0.03667228,620
7002552000007,56000700003332,7002552000024,7002552000000,56,0.17489761,7002552000008,-1,7002552000006,7002552000007,-1,27,1.6352477,1.2049193,1.549182,32365,5.3227673,13.871815,52.220844,148949,0,1,5,-147.855,-18.013674,-88.28,20.32335,54.138435,-0.13660562,0.21683015,0.1362204,19466777,7,3332,0.03250886,539
7002552000008,55000700003403,7002552000024,7002552000000,55,0.20754863,7002552000009,-1,7002552000007,7002552000008,-1,27,1.6352477,1.2909851,1.549182,32365,5.360935,13.879846,52.249702,148949,0,1,5,-147.74545,-18.857187,-88.20092,22.576696,52.173897,-0.13935989,0.21783178,0.13654266,19466776,7,3403,0.03065279,474
7002552000009,54000700003369,7002552000024,7002552000000,54,0.24246909,7002552000010,-1,7002552000008,7002552000009,-1,27,1.549182,1.3770508,1.549182,32365,5.407439,13.888412,52.28526,148949,0,1,5,-149.14493,-19.787298,-89.131256,23.451664,56.157707,-0.14008191,0.21561107,0.138405,19466776,7,3369,0.025531536,905
7002552000010,53000700003344,7002552000024,7002552000000,53,0.2798018,7002552000011,-1,7002552000009,7002552000010,-1,28,1.549182,1.3770508,1.4631164,32365,5.4570565,13.8986,52.316715,148949,0,1,5,-148.85701,-20.374058,-89.15114,22.229898,47.537888,-0.1459064,0.23417456,0.13229236,19466776,7,3344,0.028482364,333
7002552000011,52000700003372,7002552000024,7002552000000,52,0.31970343,7002552000012,-1,7002552000010,7002552000011,-1,28,1.549182,1.3770508,1.4631164,32365,5.500662,13.903032,52.344368,148949,0,1,5,-149.15918,-21.053932,-89.39041,22.655449,49.70316,-0.14786462,0.23225302,0.13390464,19466776,7,3372,0.029054727,999
7002552000012,51000700003387,7002552000024,7002552000000,51,0.36234027,7002552000013,-1,7002552000011,7002552000012,-1,28,1.8073791,1.2909851,1.3770508,32365,5.553324,13.90842,52.366962,148949,0,1,5,-149.45695,-21.70098,-89.63502,23.14628,52.417114,-0.14642952,0.23277052,0.13233127,19466776,7,3387,0.03239119,618
7002552000013,50000700003411,7002552000024,7002552000000,50,0.40789944,7002552000014,-1,7002552000012,7002552000013,-1,28,1.7213135,1.4631164,1.549182,32365,5.6077056,13.905685,52.39228,148949,0,1,5,-149.76279,-22.40547,-90.14336,23.48537,55.31527,-0.14343663,0.23563127,0.12861484,19466777,7,3411,0.031936683,534
7002552000014,49000700003510,7002552000024,7002552000000,49,0.45657724,7002552000015,-1,7002552000013,7002552000014,-1,27,1.8073791,1.032788,1.8073791,32365,5.6612973,13.90238,52.42526,148949,0,1,5,-151.5344,-22.63488,-90.723145,22.450521,43.516693,-0.15345663,0.20331499,0.11295767,19466776,7,3510,0.032435633,18
7002552000015,48000700003739,7002552000024,7002552000000,48,0.5085914,7002552000016,-1,7002552000014,7002552000015,-1,25,1.8934448,1.2049193,1.8073791,32365,5.7262516,13.907291,52.455055,148949,0,1,5,-151.56702,-21.214643,-90.90804,24.376957,43.825172,-0.07694925,0.21116109,0.04476432,19466773,7,3739,0.027203424,142
7002552000016,47000700003703,7002552000024,7002552000000,47,0.5641766,7002552000017,-1,7002552000015,7002552000016,-1,25,1.7213135,1.6352477,1.7213135,32365,5.7917433,13.922169,52.479187,148949,0,1,5,-153.23833,-21.678797,-88.72894,26.055248,47.15334,-0.05793113,0.1293095,0.06870248,19466778,7,3703,0.026219847,839
7002552000017,46000700003755,7002552000024,7002552000000,46,0.6235901,7002552000018,-1,7002552000016,7002552000017,-1,25,1.4631164,1.2909851,1.4631164,32366,5.8724585,13.925849,52.506424,148956,0,1,5,-151.9741,-22.19889,-87.93931,30.056711,46.80025,-0.05560172,0.12730415,0.068412736,19466778,7,3755,0.023275372,45
7002552000018,45000700003676,7002552000024,7002552000000,45,0.6871088,7002552000019,-1,7002552000017,7002552000018,-1,26,1.9795104,1.7213135,1.9795104,32366,5.9442573,13.937577,52.561306,148956,0,1,5,-152.30002,-23.793709,-89.005554,30.978878,50.732292,-0.06718855,0.08687281,0.10923834,19466778,7,3676,0.02276936,141
7002552000019,44000700003784,7002552000024,7002552000000,44,0.75503564,7002552000020,-1,7002552000018,7002552000019,-1,25,1.9795104,1.8934448,1.9795104,32366,6.019765,13.954917,52.626186,148956,0,1,5,-151.68768,-25.157537,-88.72102,28.372612,53.28448,-0.057925064,0.081538856,0.090984404,19466762,7,3784,0.018426267,669
7002552000020,43000700003794,7002552000024,7002552000000,43,0.8276991,7002552000021,-1,7002552000019,7002552000020,-1,25,1.8073791,1.032788,1.7213135,32366,6.0938,13.953933,52.669647,148956,0,1,5,-150.28304,-26.706175,-88.76561,25.616135,46.034126,-0.109105475,0.08313688,0.100987606,19466283,7,3794,0.028013647,407
7002552000021,42000700003518,7002552000024,7002552000000,42,0.9054624,7002552000022,-1,7002552000020,7002552000021,-1,28,1.4631164,0.9467224,1.4631164,32366,6.177243,13.977734,52.731552,148956,0,1,5,-149.35957,-25.460663,-91.25153,23.695389,45.308212,-0.21314563,0.07616456,0.088769965,19466773,7,3518,0.029983677,495
7002552000022,41000700004175,7002552000024,7002552000000,41,0.98870814,7002552000023,-1,7002552000021,7002552000022,-1,23,1.2909851,1.2909851,1.2909851,32361,6.2449713,14.016573,52.78229,148984,0,1,5,-149.04529,-29.881588,-89.206795,27.318008,48.22536,-0.39226842,0.26956835,0.029632516,19466773,7,4175,0.023702243,658
7002552000023,39000700004542,7002552000024,7002552000000,39,1.173417,7002552000024,-1,7002552000022,7002552000023,-1,20,1.1188537,1.1188537,1.1188537,32361,6.3715277,14.063591,52.88849,148984,0,1,5,-147.45554,-29.385525,-90.767,27.953821,46.538258,-0.26157275,0.14263617,0.09779906,19466283,7,4542,0.019365557,120
7002552000024,38000700004400,7002552000024,7002552000000,38,1.2758462,-1,-1,7002552000023,7002552000024,-1,21,1.1188537,1.1188537,1.1188537,32361,6.475209,14.083242,52.938038,148984,0,1,5,-146.11078,-30.492844,-87.04008,27.785097,47.629017,-0.18714018,0.1467506,0.07220385,19466283,7,4400,0.01872894,365
