galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
2000031000000,2000031000476,-1,2000031000000,63000200000339,63000200000339,2000031000000,2000031000001,-1,0,63,0.0,1185.4685,11019,48.41149,49.119274,19.921413,127249,5,5,2,-26.39666,-81.81318,125.09587,16940,1185.4685,0.3708029,370.80316,431.38733,0.098473825,13.053927,13.052799,180.12166,0.0,0.019919895,0.001158596,0.17376772,0.17375508,0.7035676,0.0,0.0,0.0,0.0,0.0118588675,0.049846537,-20.939215,-21.853014,-22.597055,-23.239748,-24.823458,-20.938934,-21.85276,-22.596819,-23.239527,-24.823252,-20.93921,-21.853012,-22.597054,-23.239748,-24.823456,11.750494,783
2000031000001,2000031000476,2000031000000,2000031000001,62000200000340,62000200000340,2000031000000,2000031000002,-1,0,62,0.019932542,1163.1775,11019,48.4197,49.1401,19.89725,127249,5,5,2,-28.06729,-81.74605,125.551476,16941,1163.1775,0.3666099,369.39487,429.6982,0.098473825,13.053927,13.052799,176.57019,0.0,0.01988392,0.001158596,0.17376772,0.17375508,0.70314384,0.0,0.0,0.0,0.0,0.0129332645,0.049866065,-20.964294,-21.87643,-22.619236,-23.26066,-24.842665,-20.963991,-21.876154,-22.618979,-23.260418,-24.842442,-20.964293,-21.876429,-22.619234,-23.260658,-24.842665,11.4870615,84
2000031000002,2000031000476,2000031000001,2000031000002,61000200000303,61000200000303,2000031000000,2000031000003,-1,0,61,0.041403063,1138.993,11019,48.4259,49.161266,19.872612,127249,5,5,2,-26.76721,-82.6578,125.23515,16735,1138.993,0.36202928,367.83975,432.6818,0.098473825,13.053927,13.052799,172.22601,0.0,0.019846682,0.001158596,0.17376772,0.17375508,0.7031297,0.0,0.0,0.0,0.0,0.013466256,0.049862415,-20.99105,-21.901278,-22.642666,-23.282598,-24.86249,-20.990728,-21.900988,-22.642395,-23.282349,-24.86226,-20.991049,-21.901276,-22.642664,-23.282597,-24.86249,11.211206,961
2000031000003,2000031000476,2000031000002,2000031000003,60000200000336,60000200000336,2000031000000,2000031000004,-1,0,60,0.064493395,1124.1038,11019,48.432804,49.180473,19.844166,127249,5,5,2,-26.581358,-83.760666,125.74053,16583,1124.1038,0.35823748,367.35645,431.65024,0.098473825,13.053927,13.052799,169.69391,0.0,0.019808043,0.001158596,0.17376772,0.17375508,0.703028,0.0,0.0,0.0,0.0,0.012241813,0.049745504,-21.019531,-21.927536,-22.667295,-23.3055,-24.882858,-21.019178,-21.927223,-22.66701,-23.305239,-24.882624,-21.019527,-21.927532,-22.667294,-23.3055,-24.882858,10.92335,242
2000031000004,2000031000476,2000031000003,2000031000004,59000200000346,59000200000346,2000031000000,2000031000005,-1,0,59,0.08928783,1108.2677,11019,48.4415,49.204468,19.81632,127249,5,5,2,-26.447737,-84.601715,125.50973,16539,1108.2677,0.3541426,366.86243,429.31613,0.098473825,13.053927,13.052799,166.98141,0.0,0.01976791,0.001158596,0.17376772,0.17375508,0.702386,0.0,0.0,0.0,0.0,0.01365354,0.049625445,-21.049728,-21.955204,-22.693142,-23.329401,-24.903852,-21.049347,-21.954872,-22.69284,-23.329126,-24.903606,-21.049725,-21.955202,-22.69314,-23.3294,-24.90385,10.624031,48
2000031000005,2000031000476,2000031000004,2000031000005,58000200000354,58000200000354,2000031000000,2000031000006,-1,0,58,0.11588337,1104.3086,11019,48.4495,49.22352,19.783035,127249,5,5,2,-26.069408,-85.21436,122.790634,16377,1104.3086,0.3510954,367.7923,431.43164,0.098473825,13.053927,13.052799,167.0053,0.0,0.019725567,0.001158596,0.17376772,0.17375508,0.67466295,0.0,0.0,0.0,0.0,0.012579849,0.049025793,-21.081781,-21.984411,-22.720316,-23.35443,-24.925716,-21.081352,-21.984047,-22.719988,-23.354136,-24.925457,-21.081778,-21.98441,-22.720314,-23.354427,-24.925716,10.313782,891
2000031000006,2000031000476,2000031000005,2000031000006,57000200000378,57000200000378,2000031000000,2000031000007,-1,0,57,0.14438343,1100.4357,11019,48.462044,49.237247,19.751265,127249,5,5,2,-25.825775,-83.99237,124.04988,15978,1100.4357,0.34782356,368.86954,436.3107,0.098473825,13.053927,13.052799,166.30902,0.0,0.019681651,0.001158596,0.17376772,0.17375508,0.67406386,0.0,0.0,0.0,0.0,0.012367919,0.04870572,-21.115808,-22.015276,-22.748957,-23.380781,-24.948795,-21.115303,-22.01485,-22.748579,-23.380447,-24.948502,-21.115805,-22.015272,-22.748953,-23.38078,-24.948795,9.993193,999
2000031000007,2000031000476,2000031000006,2000031000007,56000200000355,56000200000355,2000031000000,2000031000008,-1,0,56,0.17489761,1106.2881,11019,48.46923,49.25677,19.719187,127249,5,5,2,-27.204695,-85.20039,125.13832,15740,1106.2881,0.34531742,371.18878,432.4138,0.098473825,13.053927,13.052799,167.72446,0.0,0.019635124,0.001158596,0.17376772,0.17375508,0.6667867,0.0,0.0,0.0,0.0,0.014604914,0.04820334,-21.151815,-22.047676,-22.778856,-23.408146,-24.97258,-21.151188,-22.04717,-22.778418,-23.407766,-24.972258,-21.151812,-22.047674,-22.778854,-23.408144,-24.97258,9.662964,291
2000031000008,2000031000476,2000031000007,2000031000008,55000200000354,55000200000354,2000031000000,2000031000009,-1,0,55,0.20754863,1117.993,11019,48.478626,49.27866,19.682909,127249,5,5,2,-25.603392,-85.3426,126.58566,15384,1117.993,0.343125,374.3375,433.01038,0.098473825,13.053927,13.052799,170.77773,0.0,0.019585155,0.001158596,0.17376772,0.17375508,0.6466951,0.0,0.0,0.0,0.0,0.013584971,0.047453627,-21.19011,-22.081816,-22.810179,-23.436743,-24.997396,-21.189209,-22.081118,-22.809587,-23.436234,-24.996954,-21.190102,-22.08181,-22.810175,-23.43674,-24.997396,9.32381,110
2000031000009,2000031000476,2000031000008,2000031000009,54000200000361,54000200000361,2000031000000,2000031000010,-1,0,54,0.24246909,1111.5381,11019,48.47679,49.298435,19.642378,127249,5,5,2,-27.64791,-86.94432,125.65087,15261,1111.5381,0.33877447,375.64432,429.11496,0.098473825,13.053927,13.052799,169.88101,0.0,0.019533187,0.001158596,0.17376772,0.17375508,0.64641935,0.0,0.0,0.0,0.0,0.012564864,0.04707522,-21.230381,-22.117468,-22.842747,-23.46642,-25.023184,-21.229208,-22.116663,-22.842123,-23.465918,-25.022799,-21.230371,-22.117462,-22.842743,-23.466417,-25.023184,8.976516,974
