haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000083000000,63000100000513,1000083000149,1000083000000,63,0.0,1000083000001,-1,-1,1000083000000,1000083000150,1507,142.1805,97.68454,117.565704,6764,26.913761,60.129562,27.009144,97967,3,6,3,512.2017,-11.498299,-212.91045,101.30345,193.7035,-0.7073933,1.8533683,0.5957624,4109270,1,513,0.082899235,227
1000083000001,62000100000508,1000083000149,1000083000000,62,0.019932542,1000083000002,-1,1000083000000,1000083000001,1000083000151,1487,140.71738,97.168144,118.68456,6764,26.819937,60.14002,27.055313,97967,3,6,3,510.78848,-11.146809,-216.66173,100.56595,188.26266,-0.8320156,2.019262,0.40174037,4109436,1,508,0.080363736,52
1000083000002,61000100000525,1000083000149,1000083000000,61,0.041403063,1000083000003,-1,1000083000001,1000083000002,1000083000152,1408,137.79114,97.7706,116.70505,6764,26.710278,60.13884,27.1025,97967,2,6,3,507.80823,-8.766589,-217.04019,103.56177,197.40092,-0.6210756,2.1087215,0.33277428,4109436,1,525,0.07527993,150
1000083000003,60000100000502,1000083000149,1000083000000,60,0.064493395,1000083000004,-1,1000083000002,1000083000003,1000083000153,1359,135.20917,98.20093,116.44685,6764,26.594831,60.143806,27.145714,97967,2,6,3,506.22525,-7.462855,-221.93326,103.81898,196.92795,-0.92602885,2.3212826,0.52026474,4109254,1,502,0.0715114,444
1000083000004,59000100000465,1000083000149,1000083000000,59,0.08928783,1000083000005,-1,1000083000003,1000083000004,1000083000154,1348,133.4018,97.59847,115.15587,6764,26.470087,60.143936,27.198874,97967,2,6,3,502.93893,-4.2827277,-222.76134,104.628075,193.72343,-1.1250341,2.23813,0.2975514,4109254,1,465,0.070273064,516
1000083000005,58000100000457,1000083000149,1000083000000,58,0.11588337,1000083000006,-1,1000083000004,1000083000005,1000083000155,1309,131.42229,98.71732,115.15587,6764,26.341154,60.145542,27.25725,97966,2,6,3,493.97156,1.0742553,-222.21596,105.163506,193.51865,-0.8047968,1.9830735,0.16611467,4109254,1,457,0.070174865,760
1000083000006,57000100000453,1000083000149,1000083000000,57,0.14438343,1000083000007,-1,1000083000005,1000083000006,1000083000156,1243,128.49605,98.5452,115.672264,6764,26.208408,60.14546,27.318201,97966,2,6,3,491.9432,4.3751783,-222.72821,106.968155,192.24583,-0.77331305,2.1662226,0.4184092,4109436,1,453,0.062793106,270
1000083000007,56000100000471,1000083000149,1000083000000,56,0.17489761,1000083000008,-1,1000083000006,1000083000007,1000083000157,1261,127.118996,98.0288,116.016525,6771,26.06496,60.149208,27.384438,98186,2,6,3,491.6409,8.882731,-223.02516,110.37614,200.77768,-0.8149538,2.3527963,0.44792408,15573870,1,471,0.061736237,921
1000083000008,55000100000442,1000083000149,1000083000000,55,0.20754863,1000083000009,-1,1000083000007,1000083000008,1000083000158,1275,126.000145,98.0288,115.84439,6771,25.920397,60.14469,27.451975,98186,2,6,3,480.4803,15.805936,-222.3083,109.63075,197.15475,-0.6850134,2.168232,-0.104277685,15573870,1,442,0.062530056,341
1000083000009,54000100000475,1000083000149,1000083000000,54,0.24246909,1000083000010,-1,1000083000008,1000083000009,1000083000159,1269,124.1067,98.71732,114.897675,6771,25.772278,60.139164,27.518003,98186,2,6,3,482.70728,20.26103,-222.26921,106.21692,192.52284,-0.83560216,2.4784937,0.40802887,4109270,1,475,0.06463997,244
1000083000010,53000100000499,1000083000149,1000083000000,53,0.2798018,1000083000011,-1,1000083000009,1000083000010,1000083000160,1261,122.81571,96.30749,115.0698,6771,25.606045,60.12933,27.593746,98186,2,6,3,477.25595,26.527634,-219.16026,106.4882,190.85927,-0.88771766,2.524705,0.41389388,4109123,1,499,0.066308066,150
1000083000011,52000100000494,1000083000106,1000083000000,52,0.31970343,1000083000012,1000083000107,1000083000010,1000083000011,1000083000161,1202,120.147675,93.63945,111.971436,6771,25.444878,60.118927,27.673285,98186,2,6,3,471.34955,35.777798,-219.84332,106.71691,195.06377,-0.77332157,2.223844,0.090181604,4109123,1,494,0.061404902,639
1000083000012,51000100000494,1000083000106,1000083000000,51,0.36234027,1000083000013,-1,1000083000011,1000083000012,1000083000162,1197,115.84439,91.40174,106.463234,6768,25.280066,60.102436,27.750565,98179,2,6,3,467.36127,42.275906,-217.02826,107.24526,197.11653,-0.6376036,2.4171023,0.051731903,4109436,1,494,0.061078347,938
1000083000013,50000100000487,1000083000106,1000083000000,50,0.40789944,1000083000014,-1,1000083000012,1000083000013,1000083000163,1131,109.303406,90.36896,101.98782,6768,25.096996,60.087387,27.839184,98179,2,6,3,463.4566,49.01355,-211.78967,106.10315,194.00166,-0.58908784,2.4151092,-0.19942835,4109129,1,487,0.057649896,812
1000083000014,49000100000495,1000083000106,1000083000000,49,0.45657724,1000083000015,-1,1000083000013,1000083000014,-1,1099,104.914055,90.799286,100.43864,6768,24.903507,60.064743,27.925592,98179,2,6,3,455.35574,54.82338,-211.71458,109.12124,193.76479,-0.5497141,2.3665416,-0.6047893,15573866,1,495,0.057131656,613
1000083000015,48000100000502,1000083000106,1000083000000,48,0.5085914,1000083000016,-1,1000083000014,1000083000015,1000083000110,1055,103.70914,92.5206,100.094376,6768,24.708525,60.0425,28.008041,98179,2,6,3,451.1181,59.209923,-200.7466,106.92333,193.18497,-0.48472372,1.8478829,-0.75628453,4109025,1,502,0.054280274,72
1000083000016,47000100000485,1000083000106,1000083000000,47,0.5641766,1000083000017,-1,1000083000015,1000083000016,1000083000111,1045,102.676346,92.348465,99.23372,6768,24.516624,60.00684,28.087948,98179,2,6,3,442.28104,62.45935,-198.94377,110.3209,195.266,-0.3110164,1.8441839,-0.92455924,15573872,1,485,0.05292773,239
