galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
7000075000000,7000075000155,-1,7000075000000,63000700000223,63000700000223,7000075000000,7000075000001,-1,0,63,0.0,204.14777,28736,1.6228037,23.102333,61.385147,158131,0,2,6,-236.91328,-28.169426,-27.705061,3519,204.14777,0.20629783,206.29797,227.82727,0.017344618,1.7282269,0.6952988,26.304113,0.004268686,0.0046378435,5.118025E-4,0.016182907,0.0051690857,0.21728368,2.431638E-5,0.0,0.0,0.0,0.023630323,0.09823881,-18.979548,-19.843716,-20.560003,-21.16487,-22.65382,-18.043566,-18.881283,-19.583513,-20.16793,-21.599148,-18.977455,-19.84196,-20.55857,-21.163813,-22.653502,10.94532,629
7000075000001,7000075000155,7000075000000,7000075000001,62000700000226,62000700000226,7000075000000,7000075000002,-1,0,62,0.019932542,203.71744,28736,1.6675559,23.11404,61.388485,158131,0,2,6,-238.26321,-27.62093,-28.663437,3482,203.71744,0.20511541,206.67357,223.89087,0.017344618,1.7282269,0.6952988,26.652618,0.004710816,0.0046318294,5.118025E-4,0.016182907,0.0051690857,0.20636626,2.6834958E-5,0.0,0.0,0.0,0.024494337,0.09617539,-19.00499,-19.867256,-20.582148,-21.185474,-22.67198,-18.067684,-18.903944,-19.605082,-20.188347,-21.617744,-19.003042,-19.865622,-20.580814,-21.184492,-22.671682,10.681887,43
7000075000002,7000075000155,7000075000001,7000075000002,61000700000226,61000700000226,7000075000000,7000075000003,-1,0,61,0.041403063,206.38548,28736,1.7187965,23.113398,61.400124,158131,0,2,6,-234.72105,-20.424671,-21.175135,3432,206.38548,0.20486277,208.15077,226.44244,0.017344618,1.7282269,0.6952988,27.17175,0.0052271304,0.004625596,5.118025E-4,0.016182907,0.0051690857,0.20357968,2.9776123E-5,0.0,0.0,0.0,0.038838856,0.094979845,-19.032108,-19.892216,-20.605524,-21.207117,-22.690916,-18.093357,-18.927958,-19.627848,-20.209778,-21.637066,-19.031332,-19.891565,-20.604994,-21.206728,-22.690798,10.406032,795
7000075000003,7000075000155,7000075000002,7000075000003,60000700000280,60000700000280,7000075000000,7000075000004,-1,0,60,0.064493395,206.81581,28736,1.7720153,23.119598,61.398174,158131,0,2,6,-237.47112,-27.23472,-23.746494,3144,206.81581,0.20374961,208.93608,223.18419,0.017344618,1.7282269,0.6952988,27.459166,0.0058317226,0.0046189353,5.118025E-4,0.016182907,0.0051690857,0.2009773,3.322015E-5,0.0,0.0,0.0,0.017512353,0.094329014,-19.060991,-19.918648,-20.630184,-21.22989,-22.710896,-18.120674,-18.953373,-19.65184,-20.232265,-21.657223,-19.057175,-19.91545,-20.627575,-21.22797,-22.710316,10.118184,676
7000075000004,7000075000155,7000075000003,7000075000004,59000700000243,59000700000243,7000075000000,7000075000005,-1,0,59,0.08928783,205.52483,28736,1.8296139,23.115685,61.40753,158131,0,2,6,-235.63216,-27.203537,-19.083508,2990,205.52483,0.2019535,209.2071,216.7771,0.017344618,1.7282269,0.6952988,30.138556,0.006541651,0.0046020164,5.118025E-4,0.016182907,0.0051690857,0.19414398,3.7264224E-5,0.0,0.0,0.0,0.012369178,0.09370562,-19.09176,-19.946651,-20.656206,-21.253927,-22.73227,-18.149666,-18.980198,-19.677029,-20.255753,-21.678205,-19.08412,-19.940247,-20.65098,-21.250078,-22.731108,9.818858,678
7000075000005,7000075000155,7000075000004,7000075000005,58000700000243,58000700000243,7000075000000,7000075000006,-1,0,58,0.11588337,205.26663,28736,1.8822064,23.118874,61.41305,158131,0,2,6,-236.97984,-27.177092,-17.473808,2879,205.26663,0.2003708,209.89975,215.19984,0.017344618,1.7282269,0.6952988,30.214853,0.0073779547,0.004593814,5.118025E-4,0.016182907,0.0051690857,0.19392322,4.202817E-5,0.0,0.0,0.0,0.015456338,0.09323832,-19.12448,-19.976297,-20.683685,-21.279331,-22.755169,-18.180445,-19.008509,-19.70351,-20.28043,-21.700403,-19.119572,-19.972187,-20.680332,-21.276865,-22.754423,9.508608,824
7000075000006,7000075000155,7000075000005,7000075000006,57000700000222,57000700000222,7000075000000,7000075000007,-1,0,57,0.14438343,201.04941,28736,1.9505415,23.117252,61.427963,158131,0,2,6,-241.65211,-28.77266,-20.459597,3020,201.04941,0.19736572,209.30785,220.10472,0.017344618,1.7282269,0.6952988,27.387571,0.008366404,0.0045856326,5.118025E-4,0.016182907,0.0051690857,0.1938309,4.765882E-5,0.0,0.0,0.0,0.018421646,0.092691585,-19.159178,-20.00764,-20.712666,-21.306118,-22.779327,-18.213043,-19.038342,-19.731297,-20.30627,-21.723843,-19.155714,-20.004742,-20.710302,-21.304379,-22.778803,9.18802,974
7000075000007,7000075000155,7000075000006,7000075000007,56000700000254,56000700000254,7000075000000,7000075000008,-1,0,56,0.17489761,195.11087,28737,2.0157154,23.116285,61.439884,158138,0,2,6,-240.76532,-25.837894,-22.572563,2834,195.11087,0.1936524,208.16095,218.68561,0.017344618,1.7282269,0.6952988,28.294865,0.009538649,0.0045763664,5.118025E-4,0.016182907,0.0051690857,0.14455119,5.4336444E-5,0.0,0.0,0.0,0.014972889,0.08438767,-19.19577,-20.040564,-20.743011,-21.334116,-22.804369,-18.247557,-19.06981,-19.760529,-20.333479,-21.748655,-19.190527,-20.036175,-20.739435,-21.331484,-22.803574,8.857791,116
7000075000008,7000075000155,7000075000007,7000075000008,55000700000308,55000700000308,7000075000000,7000075000009,-1,0,55,0.20754863,189.77481,28737,2.0939548,23.125364,61.447937,158138,0,2,6,-240.78719,-27.959267,-18.712679,2807,189.77481,0.1899848,207.26685,225.14154,0.017344618,1.7282269,0.6952988,27.44568,0.010933944,0.0045684185,5.118025E-4,0.016182907,0.0051690857,0.14379187,6.228467E-5,0.0,0.0,0.0,0.012232435,0.08436173,-19.23454,-20.075325,-20.77497,-21.363544,-22.830597,-18.284304,-19.103226,-19.791525,-20.362324,-21.77503,-19.226686,-20.068754,-20.769611,-21.359602,-22.829407,8.518635,412
7000075000009,7000075000155,7000075000008,7000075000009,54000700000248,54000700000248,7000075000000,7000075000010,-1,0,54,0.24246909,186.41824,28737,2.1560917,23.13569,61.437298,158138,0,2,6,-243.496,-26.883947,-20.437857,2894,186.41824,0.18682373,207.15631,240.70123,0.017344618,1.7282269,0.6952988,28.650658,0.012600971,0.0045599006,5.118025E-4,0.016182907,0.0051690857,0.14260165,7.1780814E-5,0.0,0.0,0.0,0.0155048715,0.08469998,-19.27624,-20.112827,-20.809559,-21.39556,-22.85947,-18.323725,-19.139084,-19.824854,-20.393404,-21.803673,-19.271336,-20.108727,-20.806217,-21.393103,-22.85873,8.171343,308
