galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
4000045000000,4000045000204,-1,4000045000000,63000400000297,63000400000297,4000045000000,4000045000001,-1,0,63,0.0,313.27905,17101,60.238552,14.624894,43.88919,171985,6,1,4,-157.49709,-115.394516,-236.1746,4217,313.27905,0.23795249,237.95264,275.553,0.10913353,5.859446,1.2183108,45.570705,2.8925477E-5,0.0039935536,0.0031052388,0.0708685,0.012257325,0.27708402,2.8504736E-8,0.105386935,2.4255033E-7,0.0,0.009159067,0.08065538,-20.214602,-21.107697,-21.839954,-22.47133,-24.033155,-18.519455,-19.397066,-20.120691,-20.73578,-22.250412,-20.0354,-20.95776,-21.717226,-22.380743,-24.00585,10.687571,123
4000045000001,4000045000166,4000045000000,4000045000001,62000400000297,62000400000297,4000045000000,4000045000002,4000045000167,0,62,0.019932542,312.76263,17101,60.27486,14.646302,43.933308,171985,6,1,4,-159.12231,-116.05533,-236.95486,4205,312.76263,0.23662493,238.42245,277.12155,0.08385608,5.8506365,1.2106568,45.479233,3.1921438E-5,0.0039737388,0.0030404478,0.070813574,0.012234667,0.2768822,3.1457123E-8,0.0,0.0,0.0,0.008715742,0.08005294,-20.22277,-21.122555,-21.856047,-22.487091,-24.047932,-18.533941,-19.41095,-20.133905,-20.74838,-22.262682,-19.990305,-20.926935,-21.695324,-22.368006,-24.011797,10.426014,526
4000045000002,4000045000166,4000045000001,4000045000002,61000400000292,61000400000292,4000045000000,4000045000003,-1,0,61,0.041403063,311.72986,17101,60.30822,14.670511,43.986034,171991,6,1,4,-160.3702,-116.06771,-236.57982,4123,311.72986,0.23505138,238.82388,275.77115,0.08385608,5.8506365,1.2106568,45.307266,3.5420093E-5,0.003963657,0.0030404478,0.070813574,0.012234667,0.2768822,3.490488E-8,0.0,0.0,0.0,0.00879981,0.07952733,-20.251741,-21.148783,-21.88038,-22.509438,-24.067282,-18.56061,-19.435612,-20.157116,-20.770027,-22.281885,-20.023191,-20.956556,-21.722506,-22.39251,-24.031826,10.150164,65
4000045000003,4000045000166,4000045000002,4000045000003,60000400000287,60000400000287,4000045000000,4000045000004,-1,0,60,0.064493395,311.04132,17101,60.345604,14.695484,44.045155,171991,6,1,4,-161.60039,-116.99616,-236.79883,4089,311.04132,0.23343982,239.38203,276.97955,0.08385608,5.8506365,1.2106568,45.194122,3.9516926E-5,0.003953044,0.0030404478,0.070813574,0.012234667,0.2768822,3.8942115E-8,0.0,0.0,0.0,0.008038126,0.07884093,-20.28259,-21.176592,-21.906084,-22.532951,-24.087433,-18.588972,-19.46173,-20.181604,-20.79275,-22.301785,-20.012897,-20.94913,-21.718807,-22.393848,-24.045029,9.862306,149
4000045000004,4000045000166,4000045000003,4000045000004,59000400000307,59000400000307,4000045000000,4000045000005,-1,0,59,0.08928783,309.1479,17101,60.384274,14.720129,44.09473,171991,6,1,4,-161.57599,-118.207,-236.69304,4015,309.1479,0.23139396,239.705,276.3459,0.08385608,5.8506365,1.2106568,44.876434,4.4327542E-5,0.003941933,0.0030404478,0.070813574,0.012234667,0.2768822,4.368276E-8,0.0,0.0,0.0,0.006942289,0.0783571,-20.315458,-21.206106,-21.933302,-22.557812,-24.10879,-18.619055,-19.48928,-20.20733,-20.816513,-22.322464,-19.965553,-20.909227,-21.687578,-22.374187,-24.052185,9.562988,676
4000045000005,4000045000166,4000045000004,4000045000005,58000400000289,58000400000289,4000045000000,4000045000006,-1,0,58,0.11588337,305.27493,17101,60.424477,14.758745,44.15753,171991,6,1,4,-162.22841,-118.1346,-236.39967,4030,305.27493,0.22871363,239.59045,278.98392,0.08385608,5.8506365,1.2106568,44.302246,4.9994484E-5,0.0039189947,0.0030404478,0.070813574,0.012234667,0.2768822,4.9267275E-8,0.0,0.0,0.0,0.0071094315,0.07829616,-20.35052,-21.237507,-21.962215,-22.584234,-24.13156,-18.651001,-19.5184,-20.23444,-20.841522,-22.344337,-20.014515,-20.952824,-21.726852,-22.408573,-24.07753,9.252739,36
4000045000006,4000045000166,4000045000005,4000045000006,57000400000306,57000400000306,4000045000000,4000045000007,-1,0,57,0.14438343,305.27493,17101,60.470757,14.788888,44.220448,171991,6,1,4,-162.92316,-117.92136,-237.73083,3959,305.27493,0.22684775,240.57378,275.6584,0.08385608,5.8506365,1.2106568,44.227097,5.6692403E-5,0.003906854,0.0030404478,0.070813574,0.012234667,0.2768822,5.5867762E-8,0.0,0.0,0.0,0.0076752077,0.077143855,-20.387846,-21.270815,-21.992813,-22.612207,-24.15589,-18.684912,-19.549181,-20.263008,-20.867874,-22.367601,-20.094078,-21.022808,-21.788395,-22.460161,-24.109411,8.932149,743
4000045000007,4000045000166,4000045000006,4000045000007,56000400000296,56000400000296,4000045000000,4000045000008,-1,0,56,0.17489761,300.28314,17101,60.511574,14.823574,44.278683,171991,6,1,4,-164.44864,-119.238045,-239.17004,3867,300.28314,0.22358331,240.33429,277.39417,0.08385608,5.8506365,1.2106568,43.380684,6.463576E-5,0.0038943298,0.0030404478,0.070813574,0.012234667,0.27685842,6.369557E-8,0.0,0.0,0.0,0.007941247,0.077162415,-20.427582,-21.306213,-22.025295,-22.641943,-24.182043,-18.72083,-19.581652,-20.293064,-20.895588,-22.392311,-20.150927,-21.073025,-21.833338,-22.49937,-24.138573,8.601919,41
4000045000008,4000045000166,4000045000007,4000045000008,55000400000300,55000400000300,4000045000000,4000045000009,-1,0,55,0.20754863,296.49625,17102,60.560776,14.85631,44.34889,171998,6,1,4,-163.99438,-117.61166,-237.08041,3846,296.49625,0.22045116,240.5046,274.82782,0.08385608,5.8506365,1.2106568,42.824715,7.409055E-5,0.0038813173,0.0030404478,0.070813574,0.012234667,0.27681783,7.3012835E-8,0.0,0.0,0.0,0.0068844906,0.07682941,-20.469994,-21.343988,-22.05996,-22.67373,-24.210215,-18.758911,-19.615967,-20.324753,-20.924831,-22.418573,-20.113485,-21.041729,-21.809847,-22.486849,-24.152603,8.262769,734
4000045000009,4000045000166,4000045000008,4000045000009,54000400000300,54000400000300,4000045000000,4000045000010,-1,0,54,0.24246909,294.68887,17102,60.612614,14.897701,44.421234,171998,6,1,4,-165.58054,-119.10902,-238.63261,3790,294.68887,0.21763252,241.31813,274.98367,0.08385608,5.8506365,1.2106568,42.43592,8.5386666E-5,0.0038677945,0.0030404478,0.070813574,0.012234667,0.27681783,8.4144645E-8,0.0,0.0,0.0,0.0069532474,0.075830005,-20.515259,-21.384233,-22.096828,-22.707504,-24.240017,-18.79916,-19.652138,-20.35809,-20.95559,-22.446177,-20.164345,-21.086956,-21.850986,-22.523933,-24.18349,7.915471,336
