haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000022002055,63000100001341,1000022002090,1000022000000,63,0.0,1000022002056,-1,-1,1000022002055,-1,45,4.5614805,0.6885254,3.0122986,6759,25.22086,57.96808,24.794508,97815,2,6,2,161.90747,284.41672,396.36148,29.638119,42.244152,0.067591526,-0.27659178,-0.6727134,4194366,1,1341,0.05168472,258
1000022002056,62000100001400,1000022002090,1000022000000,62,0.019932542,1000022002057,-1,1000022002055,1000022002056,-1,46,4.8196774,2.1516418,3.7008238,6759,25.188719,57.899364,24.70717,97815,2,6,2,173.31206,307.8372,424.0399,30.11808,44.69413,0.05897244,-0.1797485,-0.6978778,4194366,1,1400,0.051771656,663
1000022002057,61000100001132,1000022002090,1000022000000,61,0.041403063,1000022002058,-1,1000022002056,1000022002057,-1,48,5.8524656,3.0122986,4.3893495,6759,25.150423,57.824974,24.615122,97815,2,6,2,195.09772,340.33466,457.9529,31.49325,48.094162,0.017542338,-0.02866797,-0.819941,4194366,1,1132,0.04443844,482
1000022002058,60000100000197,1000022002090,1000022000000,60,0.064493395,1000022002059,-1,1000022002057,1000022000003,1000022001993,46,0.0,0.0,0.0,6759,25.091805,57.72653,24.519228,97815,2,6,2,222.9154,379.7016,498.06726,33.692295,51.712082,0.028554937,-0.14879075,-0.5988107,4417003,1,197,0.035837952,29
1000022002059,59000100000150,1000022002090,1000022000000,59,0.08928783,1000022002060,-1,1000022002058,1000022000004,1000022001390,40,0.0,0.0,0.0,6759,25.052439,57.639374,24.393425,97811,2,6,2,268.79715,428.45728,542.87146,34.588806,50.040802,-0.0026225592,-0.0322177,-0.28816488,4194417,1,150,0.033927515,792
1000022002060,58000100000151,1000022002090,1000022000000,58,0.11588337,1000022002061,-1,1000022002059,1000022000005,1000022001391,40,0.0,0.0,0.0,6759,24.967403,57.525295,24.239128,97809,2,6,2,335.8775,491.282,606.6115,34.554897,54.745846,-0.0967411,-0.20661718,-0.022922946,4194399,1,151,0.0284081,621
1000022002061,57000100000147,1000022002090,1000022000000,57,0.14438343,1000022002062,-1,1000022002060,1000022000006,1000022002578,39,0.0,0.0,0.0,6759,24.847763,57.37986,24.061306,97809,2,6,2,406.5515,529.1453,650.0736,33.606716,58.55231,0.023811206,-0.19767441,-0.20737639,4194366,1,147,0.023101354,540
1000022002062,56000100000144,1000022002090,1000022000000,56,0.17489761,1000022002063,-1,1000022002061,1000022000007,1000022001119,37,0.0,0.0,0.0,6759,24.705221,57.22135,23.858143,97809,2,6,2,554.6142,571.2735,723.57776,34.305878,59.5603,-0.18367982,-0.15609096,0.027632574,4194404,1,144,0.024990428,486
1000022002063,55000100000118,1000022002090,1000022000000,55,0.20754863,1000022002064,-1,1000022002062,1000022000008,1000022001004,38,0.0,0.0,0.0,6759,24.504782,57.06188,23.649225,97809,2,6,2,835.8144,514.03986,761.2078,40.68812,64.874794,-0.11628527,-0.16946362,0.10120478,4194404,1,118,0.019052302,719
1000022002064,54000100000146,1000022002090,1000022000000,54,0.24246909,1000022002065,-1,1000022002063,1000022000009,1000022000981,29,0.0,0.0,0.0,7064,24.201029,56.938473,23.423717,96052,2,6,2,1049.5898,227.97037,642.0556,38.48178,64.83555,0.02621308,-0.09275321,-0.15824255,4194361,1,146,0.015999733,65
1000022002065,53000100000139,1000022002090,1000022000000,53,0.2798018,1000022002066,-1,1000022002064,1000022000010,1000022001459,45,0.0,0.0,0.0,7064,23.848,56.88901,23.23091,96052,2,6,2,971.419,21.255013,458.25836,39.428673,71.4879,0.015162249,0.1395538,-0.062059738,4194417,1,139,0.017681604,973
