galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
7001609000000,7001609000019,-1,7001609000000,63000700002078,63000700002078,7001609000000,7001609000001,-1,0,63,0.0,0.86065674,30195,26.151009,28.429556,43.60669,147338,2,3,4,187.90924,51.17424,-130.55496,47,0.86065674,0.033326507,33.326527,41.774384,0.12464887,0.007788968,0.0,0.0,0.05082767,0.0,3.3813954E-4,9.967369E-6,0.0,0.0,5.908904E-5,0.0027621416,0.0,0.0,0.01889686,0.033326507,-15.201472,-15.736021,-16.243113,-16.64827,-17.73533,99.0,99.0,99.0,99.0,99.0,-15.200796,-15.73548,-16.242682,-16.647957,-17.73524,2.7942624,624
7001609000001,7001609000019,7001609000000,7001609000001,62000700002195,62000700002195,7001609000000,7001609000002,-1,0,62,0.019932542,0.774591,30195,26.11525,28.422895,43.63274,147338,2,3,4,187.97093,50.567715,-130.83997,43,0.774591,0.032014474,32.25767,41.016598,0.12486506,0.0077586905,0.0,0.0,0.05064175,0.0,3.3713115E-4,9.885439E-6,0.0,0.0,5.8585847E-5,0.0030116918,0.0,0.0,0.01942909,0.032014474,-15.328854,-15.842485,-16.336815,-16.734554,-17.811716,99.0,99.0,99.0,99.0,99.0,-15.328217,-15.841974,-16.336407,-16.734259,-17.81163,2.541218,834
7001609000002,7001609000019,7001609000001,7001609000002,61000700002235,61000700002235,7001609000000,7001609000003,-1,0,61,0.041403063,1.032788,30195,26.069849,28.412115,43.65326,147338,2,3,4,188.92528,50.269127,-133.96837,43,1.032788,0.035040777,35.603172,41.72643,0.12511177,0.007724121,0.0,9.8176395E-5,0.05042957,0.0,3.359763E-4,9.7923685E-6,0.0,1.16125314E-7,5.801431E-5,0.001663203,0.0,37.2106,0.018098434,0.00285156,-15.478786,-15.965505,-16.442291,-16.830383,-17.888968,99.0,99.0,99.0,99.0,99.0,-15.47807,-15.964924,-16.441824,-16.830046,-17.888868,2.2761128,93
7001609000003,7001609000019,7001609000002,7001609000003,60000700002396,60000700002396,7001609000000,7001609000004,-1,0,60,0.064493395,1.1188537,30195,25.998909,28.410234,43.68604,147338,2,3,4,187.64023,51.05599,-132.87415,40,1.1188537,0.03576789,36.678364,43.699432,0.12525232,0.0077041998,0.0,0.0,0.052280962,0.0,3.3530756E-4,9.73896E-6,0.0,0.0,6.0018883E-5,0.017077206,0.0,0.0,0.0148514835,0.03576789,-15.867205,-16.252163,-16.67449,-17.033335,-18.046772,99.0,99.0,99.0,99.0,99.0,-15.865379,-16.250864,-16.673521,-17.032652,-18.04658,1.993769,180
7001609000004,7001609000019,7001609000003,7001609000004,59000700002321,59000700002321,7001609000000,7001609000005,-1,0,59,0.08928783,1.9795104,30195,25.967424,28.396456,43.711548,147338,2,3,4,188.74661,51.74415,-135.1824,39,1.9795104,0.042968404,44.511707,45.03069,0.12677097,0.0074915118,0.0,0.0,0.050974973,0.0,3.2811388E-4,9.179516E-6,0.0,0.0,5.657791E-5,0.027005643,0.0,0.0,0.012271658,0.042968404,-16.083685,-16.41906,-16.8099,-17.149385,-18.124748,99.0,99.0,99.0,99.0,99.0,-16.081863,-16.417675,-16.808828,-17.148617,-18.124527,1.746762,850
7001609000005,7001609000019,7001609000004,7001609000005,58000700002299,58000700002299,7001609000000,7001609000006,-1,0,58,0.11588337,1.7213135,30195,25.922709,28.384123,43.74263,147338,2,3,4,187.50354,50.163204,-136.23691,39,1.7213135,0.040708177,42.644115,44.482075,0.12926035,0.0071428777,0.0,0.0,0.048834234,0.0,3.1603535E-4,8.303475E-6,0.0,0.0,5.1183364E-5,0.04355599,0.0,0.0,0.0114939455,0.040708177,-16.299181,-16.57944,-16.932966,-17.24767,-18.168568,99.0,99.0,99.0,99.0,99.0,-16.297209,-16.577902,-16.93176,-17.246801,-18.168312,1.5140638,994
7001609000006,7001609000019,7001609000005,7001609000006,57000700002428,57000700002428,7001609000000,7001609000007,-1,0,57,0.14438343,1.8073791,30195,25.876144,28.383427,43.79242,147338,2,3,4,186.90134,52.36009,-138.57628,35,1.8073791,0.041038096,43.521214,47.12556,0.13340908,0.0065618553,0.0,0.0,0.045266546,0.0,2.9513068E-4,6.9542493E-6,0.0,0.0,4.2857115E-5,0.049757868,0.0,0.0,0.011330582,0.041038096,-16.387455,-16.632011,-16.956396,-17.249903,-18.110538,99.0,99.0,99.0,99.0,99.0,-16.385242,-16.630333,-16.955097,-17.24897,-18.110256,1.313089,679
7001609000007,7001609000019,7001609000006,7001609000007,56000700002517,56000700002517,7001609000000,7001609000008,-1,0,56,0.17489761,1.8934448,30195,25.819763,28.367914,43.82248,147338,2,3,4,188.24187,51.746243,-141.67415,36,1.8934448,0.041306015,44.40068,46.723778,0.13829106,0.0058781407,0.0,0.0,0.041068293,0.0,2.6931884E-4,5.5372943E-6,0.0,0.0,3.4100904E-5,0.07405341,0.0,0.0,0.010244403,0.041306015,-16.560577,-16.745157,-17.026312,-17.292126,-18.086977,99.0,99.0,99.0,99.0,99.0,-16.55787,-16.743132,-17.024754,-17.291006,-18.086626,1.1160161,77
7001609000008,7001609000019,7001609000007,7001609000008,55000700002516,55000700002516,7001609000000,7001609000009,-1,0,55,0.20754863,2.1516418,30195,25.756023,28.328953,43.88191,147338,2,3,4,190.22763,53.409615,-146.64467,36,2.1516418,0.042680483,46.56293,48.640564,0.14575315,0.004833082,0.0,0.0,0.034651272,0.0,2.2744344E-4,3.7161776E-6,0.0,0.0,2.2794322E-5,0.09930662,0.0,0.0,0.009557087,0.042680483,-16.635612,-16.763893,-17.00643,-17.248257,-17.9856,99.0,99.0,99.0,99.0,99.0,-16.63387,-16.762527,-17.005352,-17.24748,-17.985363,0.9806909,843
7001609000009,7001609000019,7001609000008,7001609000009,54000700002830,54000700002830,7001609000000,7001609000010,-1,0,54,0.24246909,1.3770508,30195,25.702497,28.303518,43.898483,147336,2,3,4,192.21632,51.68962,-145.46622,32,1.3770508,0.03638473,40.344593,45.01005,0.15600003,0.0033980154,0.0,0.0,0.025839455,0.0,1.6540427E-4,1.8577244E-6,0.0,0.0,1.1162145E-5,0.115524076,0.0,0.0,0.00954385,0.03638473,-16.504065,-16.577208,-16.787159,-17.004398,-17.673643,99.0,99.0,99.0,99.0,99.0,-16.502653,-16.576134,-16.78633,-17.00381,-17.673464,0.9723458,200
