galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
1884000000,1884000013,-1,1884000000,63000000002668,63000000002668,1884000000,1884000001,-1,0,63,0.0,0.9467224,3099,12.002536,26.295692,17.304798,26196,1,2,1,-1.8399609,-169.58757,374.2643,41,0.9467224,0.03440229,34.402313,44.193928,0.11813765,0.01129695,0.0,0.0,0.08627581,0.0,4.5285086E-4,1.9690346E-5,0.0,0.0,1.2202553E-4,0.050795093,0.0,0.0,0.010590246,0.03440229,-16.560585,-16.871555,-17.248781,-17.588348,-18.596825,99.0,99.0,99.0,99.0,99.0,-16.556412,-16.868437,-17.246414,-17.586668,-18.596355,2.0071704,3
1884000001,1884000013,1884000000,1884000001,62000000002718,62000000002718,1884000000,1884000002,-1,0,62,0.019932542,1.7213135,3099,12.000865,26.336805,17.238848,26196,1,2,1,-2.9146936,-171.53444,375.40213,40,1.7213135,0.041777477,42.094837,45.155846,0.12211332,0.010740165,0.0,0.0,0.08285695,0.0,4.38316E-4,1.7627697E-5,0.0,2.1175824E-22,1.0931846E-4,0.06466552,0.0,0.0,0.009599094,0.041777477,-16.66,-16.941246,-17.299538,-17.627655,-18.611565,99.0,99.0,99.0,99.0,99.0,-16.65659,-16.938547,-17.29741,-17.626122,-18.611122,1.8408784,79
1884000002,1884000013,1884000001,1884000002,61000000002826,61000000002826,1884000000,1884000003,-1,0,61,0.041403063,1.549182,3099,11.9957075,26.367283,17.162746,26198,1,2,1,-3.4676616,-172.40146,374.72318,38,1.549182,0.040111676,40.75546,44.454895,0.12741326,0.009997911,0.0,0.0,0.078299254,0.0,4.1746852E-4,1.50862E-5,0.0,0.0,9.36414E-5,0.084388874,0.0,0.0,0.009047316,0.040111676,-16.754341,-17.002638,-17.340004,-17.653988,-18.606853,99.0,99.0,99.0,99.0,99.0,-16.749159,-16.998762,-17.337059,-17.651892,-18.606253,1.6912612,554
1884000003,1884000013,1884000002,1884000003,60000000002931,60000000002931,1884000000,1884000004,-1,0,60,0.064493395,1.4631164,3099,11.993312,26.426344,17.066755,26198,1,2,1,-3.4628937,-173.93048,374.07132,36,1.4631164,0.039113667,40.109306,44.367683,0.13463058,0.008987136,0.0,0.0,0.07209275,0.0,3.8649244E-4,1.1991598E-5,0.0,0.0,7.45135E-5,0.08587806,0.0,0.0,0.009490245,0.039113667,-16.696705,-16.934639,-17.26553,-17.572535,-18.50209,99.0,99.0,99.0,99.0,99.0,-16.693302,-16.932062,-17.263554,-17.571123,-18.501678,1.5771177,71
1884000004,1884000013,1884000003,1884000004,59000000003075,59000000003075,1884000000,1884000005,-1,0,59,0.08928783,2.065576,3099,12.005955,26.4698,16.986204,26198,1,2,1,-1.8654141,-174.80948,374.22186,34,2.065576,0.04358232,45.147675,46.55642,0.14226769,0.007917566,0.0,0.0,0.0655252,0.0,3.5061385E-4,9.151261E-6,0.0,-1.0587912E-22,5.693935E-5,0.058582354,0.0,0.0,0.011324875,0.04358232,-16.46383,-16.72396,-17.067148,-17.378332,-18.298515,99.0,99.0,99.0,99.0,99.0,-16.46167,-16.722338,-17.065907,-17.377447,-18.298256,1.4702457,23
1884000005,1884000013,1884000004,1884000005,58000000003136,58000000003136,1884000000,1884000006,-1,0,58,0.11588337,1.8934448,3099,12.009122,26.51461,16.885475,26198,1,2,1,-3.986922,-174.41858,369.0371,33,1.8934448,0.04202224,44.020676,46.76546,0.14766778,0.0071612876,0.0,0.0,0.060881384,0.0,3.2339917E-4,7.3970423E-6,0.0,0.0,4.6104065E-5,0.058677487,0.0,0.0,0.0118456,0.04202224,-16.4523,-16.697193,-17.028557,-17.330038,-18.219942,99.0,99.0,99.0,99.0,99.0,-16.451172,-16.696302,-17.027851,-17.32953,-18.219793,1.2985704,986
1884000006,1884000013,1884000005,1884000006,57000000003144,57000000003144,1884000000,1884000007,-1,0,57,0.14438343,1.8934448,3099,12.001375,26.552547,16.803774,26198,1,2,1,-4.860458,-175.45638,369.45935,33,1.8934448,0.04167942,44.201344,48.095116,0.15325679,0.006378549,0.0,0.0,0.05607511,0.0,2.9370072E-4,5.7959282E-6,0.0,0.0,3.6206864E-5,0.06604235,0.0,0.0,0.011801557,0.04167942,-16.47862,-16.695099,-17.005291,-17.290428,-18.13533,99.0,99.0,99.0,99.0,99.0,-16.477428,-16.694178,-17.004572,-17.289911,-18.135178,1.1173081,193
1884000007,1884000013,1884000006,1884000007,56000000003208,56000000003208,1884000000,1884000008,-1,0,56,0.17489761,1.549182,3099,11.992454,26.589186,16.703163,26198,1,2,1,-6.0606356,-176.76146,370.66486,32,1.549182,0.03863343,41.527863,45.750565,0.15973648,0.0054710708,0.0,0.0,0.050502878,0.0,2.5739693E-4,4.2031156E-6,0.0,0.0,2.6341397E-5,0.06717984,0.0,0.0,0.012399724,0.03863343,-16.436886,-16.627872,-16.916933,-17.18442,-17.974363,99.0,99.0,99.0,99.0,99.0,-16.435312,-16.62674,-16.916084,-17.18382,-17.974178,0.9445038,528
1884000008,1884000013,1884000007,1884000008,55000000003158,55000000003158,1884000000,1884000009,-1,0,55,0.20754863,0.9467224,3099,12.037438,26.661615,16.552477,26194,1,2,1,-7.3445406,-176.12617,366.80542,33,0.9467224,0.03246237,35.41532,39.48281,0.1665059,0.0045230137,0.0,0.0,0.04468146,0.0,2.1740272E-4,2.8285954E-6,0.0,0.0,1.7812332E-5,0.06186846,0.0,0.0,0.013668093,0.03246237,-16.35704,-16.5222,-16.787786,-17.037373,-17.769617,99.0,99.0,99.0,99.0,99.0,-16.356577,-16.521833,-16.787497,-17.037165,-17.769554,0.76716584,283
1884000009,1884000013,1884000008,1884000009,54000000003112,54000000003112,1884000000,1884000010,-1,0,54,0.24246909,1.1188537,3099,12.043177,26.714533,16.457314,26194,1,2,1,-8.234293,-177.41144,367.92224,33,1.1188537,0.033951607,37.64666,40.700615,0.17288972,0.0036289603,0.0,0.0,0.039191663,0.0,1.7782427E-4,1.7921096E-6,0.0,5.293956E-23,1.1371855E-5,0.07682796,0.0,0.0,0.01282598,0.033951607,-16.395206,-16.497349,-16.713854,-16.931469,-17.582743,99.0,99.0,99.0,99.0,99.0,-16.394684,-16.496954,-16.713547,-16.931252,-17.582676,0.56551147,246
1884000010,1884000013,1884000009,1884000010,53000000003124,53000000003124,1884000000,1884000011,-1,0,53,0.2798018,1.032788,3099,12.038802,26.805225,16.33295,26194,1,3,1,-9.343353,-176.78873,364.87497,33,1.032788,0.032667957,36.873516,40.088444,0.18098322,0.0024954753,0.0,0.0,0.03223167,0.0,1.2516683E-4,8.2824175E-7,0.0,0.0,5.3360627E-6,0.08104811,0.0,0.0,0.013088013,0.032667957,-16.250032,-16.295998,-16.473982,-16.665003,-17.23741,99.0,99.0,99.0,99.0,99.0,-16.249704,-16.295752,-16.473793,-16.664871,-17.237371,0.3860111,356
1884000011,1884000013,1884000010,1884000011,52000000003148,52000000003148,1884000000,1884000012,-1,0,52,0.31970343,1.032788,3099,12.04776,26.851797,16.207125,26194,1,3,1,-9.37789,-175.96045,362.52307,32,1.032788,0.03224691,37.113464,42.311813,0.18967435,0.001278281,0.0,0.0,0.024757676,0.0,6.5655935E-5,2.0882962E-7,0.0,0.0,1.4035163E-6,0.07020946,0.0,0.0,0.014648157,0.03224691,-15.805983,-15.785325,-15.923229,-16.084545,-16.591751,99.0,99.0,99.0,99.0,99.0,-15.805912,-15.785272,-15.923188,-16.084517,-16.591742,0.21815601,547
