galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
1000022002055,1000022002064,1000022002042,1000022000669,29000100000679,29000100000679,1000022000000,1000022002056,-1,2,29,2.6188614,12.307391,7037,20.245768,55.235573,19.404146,95332,2,6,2,407.49594,166.874,389.994,42,3.442627,0.01711187,93.01783,92.11933,0.06367251,0.039203882,0.0,0.0,0.0,0.0,7.8675157E-4,1.903527E-4,0.0,0.0,0.0,0.097408466,0.0,42.05445,0.0031552154,0.014312929,-17.93532,-18.326643,-18.747301,-19.116337,-20.276075,99.0,99.0,99.0,99.0,99.0,-17.705454,-18.145794,-18.60397,-19.012846,-20.246094,1.0354558,428
1000022002056,1000022002064,1000022002055,1000022000670,28000100000797,28000100000797,1000022000000,1000022002057,-1,2,28,2.8311827,10.241815,7037,19.991697,55.177387,19.219852,95332,2,6,2,451.76477,35.702316,252.33725,42,3.442627,0.01711187,93.01783,92.11933,0.06965613,0.03836588,0.0,0.0,0.0,0.0,8.146468E-4,1.8029343E-4,0.0,0.0,0.0,0.16774239,0.0,42.05445,0.0031552154,0.014312929,-18.181675,-18.492393,-18.857595,-19.188976,-20.257975,99.0,99.0,99.0,99.0,99.0,-17.933958,-18.2962,-18.701796,-19.076529,-20.225435,0.8488526,307
1000022002057,1000022002064,1000022002056,1000022000671,27000100000743,27000100000743,1000022000000,1000022002058,-1,2,27,3.060419,9.122961,7037,19.734158,55.132812,19.02421,95332,2,6,2,406.20227,96.598,387.17273,42,3.442627,0.01711187,93.01783,92.11933,0.079332404,0.03701073,0.0,0.0,0.0,0.0,8.5193035E-4,1.6513978E-4,0.0,0.0,0.0,0.27914983,0.0,42.05445,0.0031552154,0.014312929,-18.42671,-18.667503,-18.988462,-19.295841,-20.318558,99.0,99.0,99.0,99.0,99.0,-18.19145,-18.4789,-18.837898,-19.186995,-20.287004,0.6819132,943
1000022002058,1000022002064,1000022002057,1000022000672,26000100000814,26000100000814,1000022000000,1000022002059,-1,2,26,3.3080978,4.3032837,6978,19.530918,55.065727,18.79541,95277,2,6,2,328.89572,150.47304,414.18414,42,3.442627,0.01711187,93.01783,92.11933,0.09441453,0.034898493,0.0,0.0,0.0,0.0,8.931502E-4,1.4391534E-4,0.0,0.0,0.0,0.4493566,0.0,42.05445,0.0031552154,0.014312929,-18.671026,-18.853994,-19.139112,-19.427279,-20.40823,99.0,99.0,99.0,99.0,99.0,-18.4719,-18.692093,-19.008959,-19.332853,-20.380713,0.5353847,753
1000022002059,1000022002064,1000022002058,1000022000673,25000100000766,25000100000766,1000022000000,1000022002060,-1,2,25,3.575905,4.3893495,6978,19.336561,54.971817,18.576378,95277,2,6,2,336.95596,130.00452,335.4269,42,3.442627,0.01711187,93.01783,92.11933,0.11709651,0.031721894,0.0,0.0,0.0,0.0,9.2260906E-4,1.1659292E-4,0.0,0.0,0.0,0.7004367,0.0,42.05445,0.0031552154,0.014312929,-18.898668,-19.031294,-19.283142,-19.552282,-20.48953,99.0,99.0,99.0,99.0,99.0,-18.646278,-18.837248,-19.13281,-19.446592,-20.460468,0.40994862,33
1000022002060,1000022002064,1000022002059,1000022000681,24000100001304,24000100001304,1000022000000,1000022002061,-1,0,24,3.8656828,3.442627,6978,19.16069,54.948788,18.391205,95273,2,6,2,262.3161,85.24317,334.10706,42,3.442627,0.01711187,93.01783,92.11933,0.1500452,0.027107459,0.0,0.0192366,0.3245261,0.0,9.092229E-4,8.481795E-5,0.0,4.0445804E-5,3.922208E-4,1.0253443,0.0,42.05445,0.0031552154,0.014312929,-19.087593,-19.177946,-19.399357,-19.645016,-20.53123,99.0,99.0,99.0,99.0,99.0,-18.891066,-19.02029,-19.274128,-19.555037,-20.50567,0.3069712,680
1000022002061,1000022002064,1000022002060,1000022000682,23000100001233,23000100001233,1000022000000,1000022002062,-1,0,23,4.1794686,3.2704954,6978,19.032553,54.891994,18.235003,95273,2,6,2,233.39043,89.09563,327.03564,41,3.2704954,0.015825598,94.27503,96.2906,0.18857533,0.020827483,0.0,0.018431287,0.2744762,0.0,8.001212E-4,5.294465E-5,0.0,2.2511762E-5,2.2060529E-4,0.9930675,0.0,41.926014,0.003456314,0.009853864,-19.133854,-19.211205,-19.417692,-19.647404,-20.473478,99.0,99.0,99.0,99.0,99.0,-19.016647,-19.11621,-19.342018,-19.592535,-20.457819,0.22886923,675
1000022002062,1000022002064,1000022002061,1000022000683,22000100001141,22000100001141,1000022000000,1000022002063,-1,0,22,4.5195556,2.840167,6978,18.901354,54.878593,18.021338,95273,2,6,2,205.0664,92.83606,321.32968,39,2.840167,0.014185687,92.79332,93.09431,0.16270542,0.015185303,0.0,0.034478553,0.22710301,0.0,6.020726E-4,3.1278414E-5,0.0,2.6541773E-5,1.393334E-4,0.97320503,0.0,42.362198,0.0028771986,0.012013891,-19.027699,-19.07996,-19.269764,-19.485056,-20.25342,99.0,99.0,99.0,99.0,99.0,-18.872295,-18.954226,-19.169325,-19.4106,-20.229416,0.15387264,760
1000022002063,1000022002064,1000022002062,1000022000684,21000100001030,21000100001030,1000022000000,1000022002064,-1,0,21,4.888449,2.065576,6978,18.770664,54.787327,17.891846,95273,2,6,2,200.6685,95.796524,310.5061,35,2.065576,0.0119701885,86.14698,86.0736,0.1359437,0.010067583,0.0,0.0,0.1715793,0.0,4.2329894E-4,1.4143058E-5,0.0,0.0,9.243072E-5,1.7099023,0.0,0.0,0.002033004,0.0119701885,-18.882484,-18.884005,-19.047615,-19.217306,-19.882133,99.0,99.0,99.0,99.0,99.0,-18.702467,-18.738457,-18.931149,-19.13115,-19.854275,0.076584086,179
1000022002064,1000022002064,1000022002063,1000022000685,20000100001410,20000100001410,1000022000000,-1,-1,0,20,5.2888336,1.6352477,6978,18.662773,54.7358,17.710915,95273,2,6,1,195.75673,102.31685,295.6017,24,1.6352477,0.0103774,82.322296,86.881485,0.19517396,0.0017651084,0.0,0.005834293,0.05010757,0.0,9.0470414E-5,5.0690596E-7,0.0,4.6465846E-7,1.4584657E-6,0.39445233,0.0,44.293987,0.0028055878,0.010857088,-17.435463,-17.22591,-17.218859,-17.176403,-17.239119,99.0,99.0,99.0,99.0,99.0,-17.423355,-17.216343,-17.21125,-17.170856,-17.237297,0.024956234,552
