haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
5000073000000,63000500000370,5000073000485,5000073000000,63,0.0,5000073000001,-1,-1,5000073000000,-1,6042,581.63184,442.54968,522.1604,21844,50.292763,60.199455,37.605957,243115,5,6,4,-24.962364,95.3117,-133.96599,162.50912,294.3642,3.441351,0.051708356,-1.4789232,13009495,5,370,0.13283056,208
5000073000001,62000500000381,5000073000485,5000073000000,62,0.019932542,5000073000002,-1,5000073000000,5000073000001,-1,6113,578.017,441.0005,522.6768,21844,50.298214,60.18057,37.637543,243115,5,6,4,-25.59025,96.77992,-135.36055,161.73907,295.5597,3.4200811,-0.020114541,-1.7584332,13018566,5,381,0.13636717,884
5000073000002,61000500000360,5000073000485,5000073000000,61,0.041403063,5000073000003,-1,5000073000001,5000073000002,-1,6007,575.43506,440.13983,520.5252,21844,50.306156,60.15243,37.670547,243115,5,6,4,-25.869398,97.86166,-136.8069,163.07416,297.34085,3.3727217,0.27560645,-1.7968446,13018746,5,360,0.13252613,250
5000073000003,60000500000378,5000073000380,5000073000000,60,0.064493395,5000073000004,5000073000381,5000073000002,5000073000003,5000073000420,5926,572.8531,442.11935,519.4063,21844,50.314518,60.129112,37.712288,243115,5,6,4,-26.381605,98.82494,-137.16531,167.36925,298.23193,3.4322612,-0.029924298,-1.8353354,13018566,5,378,0.1339478,112
5000073000004,59000500000358,5000073000380,5000073000000,59,0.08928783,5000073000005,-1,5000073000003,5000073000004,5000073000382,5966,570.099,443.4964,518.0293,21844,50.31648,60.114307,37.737377,243115,5,6,4,-26.9355,101.36998,-139.79243,166.556,294.6614,3.449655,0.36239472,-1.931285,13013424,5,358,0.12951542,748
5000073000005,58000500000353,5000073000380,5000073000000,58,0.11588337,5000073000006,-1,5000073000004,5000073000005,5000073000421,5793,566.8285,440.05377,515.79156,21844,50.32223,60.07841,37.762264,243115,5,6,4,-28.956196,104.86288,-139.84415,166.53131,290.887,3.4240367,0.35612053,-1.6388091,13018566,5,353,0.1270878,500
5000073000006,57000500000331,5000073000355,5000073000000,57,0.14438343,5000073000007,5000073000356,5000073000005,5000073000006,5000073000422,5753,563.38586,440.31198,511.40222,21844,50.333206,60.04673,37.79753,243115,5,6,4,-26.997055,102.73239,-142.65799,172.50955,298.9506,3.5797436,0.5154636,-1.9150475,13018566,5,331,0.1201351,539
5000073000007,56000500000329,5000073000355,5000073000000,56,0.17489761,5000073000008,-1,5000073000006,5000073000007,5000073000423,5769,559.16864,439.7956,511.9186,21844,50.340645,60.012672,37.84511,243115,5,6,4,-24.019861,99.3344,-148.23932,178.23845,305.68277,3.6040828,0.48177564,-1.8103062,13018570,5,329,0.11975282,991
5000073000008,55000500000321,5000073000355,5000073000000,55,0.20754863,5000073000009,-1,5000073000007,5000073000008,5000073000424,5793,563.1277,441.2587,512.09076,21844,50.336014,59.99738,37.897564,243115,5,6,4,-23.624802,97.14106,-141.06216,172.61806,302.95428,3.5368469,0.5323963,-1.9286032,13009427,5,321,0.12337574,158
5000073000009,54000500000318,5000073000355,5000073000000,54,0.24246909,5000073000010,-1,5000073000008,5000073000009,5000073000425,5655,561.7506,444.70132,516.6522,21844,50.334667,59.986893,37.94194,243115,5,6,4,-21.974274,98.42945,-137.50154,166.19354,283.07565,3.8137376,0.3686997,-1.77785,13018739,5,318,0.13372989,192
5000073000010,53000500000319,5000073000355,5000073000000,53,0.2798018,5000073000011,-1,5000073000009,5000073000010,5000073000426,5667,566.3982,446.25052,522.41864,21844,50.345894,59.963417,37.98274,243115,5,6,4,-24.516666,101.74095,-134.22998,167.70508,282.5428,3.6034832,0.4116157,-2.1150963,13018746,5,319,0.13698171,328
5000073000011,52000500000301,5000073000355,5000073000000,52,0.31970343,5000073000012,-1,5000073000010,5000073000011,5000073000427,5825,578.7916,449.7792,531.0252,21844,50.35306,59.933884,38.02331,243115,5,6,4,-28.130121,106.046555,-134.92538,169.84671,283.87326,3.517064,0.14819571,-1.9673293,13013390,5,301,0.13770609,124
